Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_ControlFlow_DBL_0221,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,DestinationPropagation,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-simple-false AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0222,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-simple-false AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0223,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,EnumSizeOpt,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-simple-false AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0224,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,ForceInline,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-simple-false AND MIR ForceInline
EXP_ControlFlow_DBL_0225,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,GVN,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-simple-false AND MIR GVN
EXP_ControlFlow_DBL_0226,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-simple-false AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0227,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,Inline,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-simple-false AND MIR Inline
EXP_ControlFlow_DBL_0228,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-simple-false AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0229,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-simple-false AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0230,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,JumpThreading,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-simple-false AND MIR JumpThreading
EXP_ControlFlow_DBL_0231,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-simple-false AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0232,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,ReferencePropagation,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-simple-false AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0233,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-simple-false AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0234,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,SingleUseConsts,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-simple-false AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0235,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-simple-false AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0236,Double_Disable,ControlFlow,-disable-ifcvt-simple-false,UnreachablePropagation,-C llvm-args=-disable-ifcvt-simple-false -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-simple-false AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0237,Double_Disable,ControlFlow,-disable-ifcvt-triangle,CopyProp,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-triangle AND MIR CopyProp
EXP_ControlFlow_DBL_0238,Double_Disable,ControlFlow,-disable-ifcvt-triangle,DataflowConstProp,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-triangle AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0239,Double_Disable,ControlFlow,-disable-ifcvt-triangle,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-triangle AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0240,Double_Disable,ControlFlow,-disable-ifcvt-triangle,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-triangle AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0241,Double_Disable,ControlFlow,-disable-ifcvt-triangle,DestinationPropagation,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-triangle AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0242,Double_Disable,ControlFlow,-disable-ifcvt-triangle,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-triangle AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0243,Double_Disable,ControlFlow,-disable-ifcvt-triangle,EnumSizeOpt,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-triangle AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0244,Double_Disable,ControlFlow,-disable-ifcvt-triangle,ForceInline,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-triangle AND MIR ForceInline
EXP_ControlFlow_DBL_0245,Double_Disable,ControlFlow,-disable-ifcvt-triangle,GVN,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-triangle AND MIR GVN
EXP_ControlFlow_DBL_0246,Double_Disable,ControlFlow,-disable-ifcvt-triangle,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-triangle AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0247,Double_Disable,ControlFlow,-disable-ifcvt-triangle,Inline,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-triangle AND MIR Inline
EXP_ControlFlow_DBL_0248,Double_Disable,ControlFlow,-disable-ifcvt-triangle,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-triangle AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0249,Double_Disable,ControlFlow,-disable-ifcvt-triangle,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0250,Double_Disable,ControlFlow,-disable-ifcvt-triangle,JumpThreading,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-triangle AND MIR JumpThreading
EXP_ControlFlow_DBL_0251,Double_Disable,ControlFlow,-disable-ifcvt-triangle,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-triangle AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0252,Double_Disable,ControlFlow,-disable-ifcvt-triangle,ReferencePropagation,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-triangle AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0253,Double_Disable,ControlFlow,-disable-ifcvt-triangle,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-triangle AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0254,Double_Disable,ControlFlow,-disable-ifcvt-triangle,SingleUseConsts,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-triangle AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0255,Double_Disable,ControlFlow,-disable-ifcvt-triangle,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0256,Double_Disable,ControlFlow,-disable-ifcvt-triangle,UnreachablePropagation,-C llvm-args=-disable-ifcvt-triangle -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-triangle AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0257,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,CopyProp,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-triangle-false AND MIR CopyProp
EXP_ControlFlow_DBL_0258,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,DataflowConstProp,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-triangle-false AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0259,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-triangle-false AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0260,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-triangle-false AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0261,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,DestinationPropagation,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-triangle-false AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0262,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-triangle-false AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0263,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,EnumSizeOpt,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-triangle-false AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0264,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,ForceInline,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-triangle-false AND MIR ForceInline
EXP_ControlFlow_DBL_0265,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,GVN,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-triangle-false AND MIR GVN
EXP_ControlFlow_DBL_0266,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-triangle-false AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0267,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,Inline,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-triangle-false AND MIR Inline
EXP_ControlFlow_DBL_0268,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-triangle-false AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0269,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle-false AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0270,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,JumpThreading,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-triangle-false AND MIR JumpThreading
EXP_ControlFlow_DBL_0271,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-triangle-false AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0272,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,ReferencePropagation,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-triangle-false AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0273,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-triangle-false AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0274,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,SingleUseConsts,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-triangle-false AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0275,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle-false AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0276,Double_Disable,ControlFlow,-disable-ifcvt-triangle-false,UnreachablePropagation,-C llvm-args=-disable-ifcvt-triangle-false -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-triangle-false AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0277,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,CopyProp,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-ifcvt-triangle-rev AND MIR CopyProp
EXP_ControlFlow_DBL_0278,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,DataflowConstProp,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-ifcvt-triangle-rev AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0279,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,DeadStoreElimination-final,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-ifcvt-triangle-rev AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0280,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,DeadStoreElimination-initial,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-ifcvt-triangle-rev AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0281,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,DestinationPropagation,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-ifcvt-triangle-rev AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0282,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,EarlyOtherwiseBranch,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-ifcvt-triangle-rev AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0283,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,EnumSizeOpt,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-ifcvt-triangle-rev AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0284,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,ForceInline,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-ifcvt-triangle-rev AND MIR ForceInline
EXP_ControlFlow_DBL_0285,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,GVN,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-GVN,Disable LLVM -disable-ifcvt-triangle-rev AND MIR GVN
EXP_ControlFlow_DBL_0286,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,ImpossiblePredicates,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-ifcvt-triangle-rev AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0287,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,Inline,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-Inline,Disable LLVM -disable-ifcvt-triangle-rev AND MIR Inline
EXP_ControlFlow_DBL_0288,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,InstSimplify-after-simplifycfg,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-ifcvt-triangle-rev AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0289,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,InstSimplify-before-inline,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-ifcvt-triangle-rev AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0290,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,JumpThreading,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-ifcvt-triangle-rev AND MIR JumpThreading
EXP_ControlFlow_DBL_0291,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,MatchBranchSimplification,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-ifcvt-triangle-rev AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0292,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,ReferencePropagation,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-ifcvt-triangle-rev AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0293,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,ScalarReplacementOfAggregates,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-ifcvt-triangle-rev AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0294,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,SingleUseConsts,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-ifcvt-triangle-rev AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0295,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,UnreachableEnumBranching,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-ifcvt-triangle-rev AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0296,Double_Disable,ControlFlow,-disable-ifcvt-triangle-rev,UnreachablePropagation,-C llvm-args=-disable-ifcvt-triangle-rev -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-ifcvt-triangle-rev AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0297,Double_Disable,ControlFlow,-disable-tail-calls,CopyProp,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-tail-calls AND MIR CopyProp
EXP_ControlFlow_DBL_0298,Double_Disable,ControlFlow,-disable-tail-calls,DataflowConstProp,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-tail-calls AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0299,Double_Disable,ControlFlow,-disable-tail-calls,DeadStoreElimination-final,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-tail-calls AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0300,Double_Disable,ControlFlow,-disable-tail-calls,DeadStoreElimination-initial,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-tail-calls AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0301,Double_Disable,ControlFlow,-disable-tail-calls,DestinationPropagation,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-tail-calls AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0302,Double_Disable,ControlFlow,-disable-tail-calls,EarlyOtherwiseBranch,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-tail-calls AND MIR EarlyOtherwiseBranch
EXP_ControlFlow_DBL_0303,Double_Disable,ControlFlow,-disable-tail-calls,EnumSizeOpt,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-tail-calls AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0304,Double_Disable,ControlFlow,-disable-tail-calls,ForceInline,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-tail-calls AND MIR ForceInline
EXP_ControlFlow_DBL_0305,Double_Disable,ControlFlow,-disable-tail-calls,GVN,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-GVN,Disable LLVM -disable-tail-calls AND MIR GVN
EXP_ControlFlow_DBL_0306,Double_Disable,ControlFlow,-disable-tail-calls,ImpossiblePredicates,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-tail-calls AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0307,Double_Disable,ControlFlow,-disable-tail-calls,Inline,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-Inline,Disable LLVM -disable-tail-calls AND MIR Inline
EXP_ControlFlow_DBL_0308,Double_Disable,ControlFlow,-disable-tail-calls,InstSimplify-after-simplifycfg,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-tail-calls AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0309,Double_Disable,ControlFlow,-disable-tail-calls,InstSimplify-before-inline,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-tail-calls AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0310,Double_Disable,ControlFlow,-disable-tail-calls,JumpThreading,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-tail-calls AND MIR JumpThreading
EXP_ControlFlow_DBL_0311,Double_Disable,ControlFlow,-disable-tail-calls,MatchBranchSimplification,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-tail-calls AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0312,Double_Disable,ControlFlow,-disable-tail-calls,ReferencePropagation,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-tail-calls AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0313,Double_Disable,ControlFlow,-disable-tail-calls,ScalarReplacementOfAggregates,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-tail-calls AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0314,Double_Disable,ControlFlow,-disable-tail-calls,SingleUseConsts,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-tail-calls AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0315,Double_Disable,ControlFlow,-disable-tail-calls,UnreachableEnumBranching,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-tail-calls AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0316,Double_Disable,ControlFlow,-disable-tail-calls,UnreachablePropagation,-C llvm-args=-disable-tail-calls -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-tail-calls AND MIR UnreachablePropagation
EXP_ControlFlow_DBL_0317,Double_Disable,ControlFlow,-disable-tail-duplicate,CopyProp,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-tail-duplicate AND MIR CopyProp
EXP_ControlFlow_DBL_0318,Double_Disable,ControlFlow,-disable-tail-duplicate,DataflowConstProp,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-tail-duplicate AND MIR DataflowConstProp
EXP_ControlFlow_DBL_0319,Double_Disable,ControlFlow,-disable-tail-duplicate,DeadStoreElimination-final,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-tail-duplicate AND MIR DeadStoreElimination-final
EXP_ControlFlow_DBL_0320,Double_Disable,ControlFlow,-disable-tail-duplicate,DeadStoreElimination-initial,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-tail-duplicate AND MIR DeadStoreElimination-initial
EXP_ControlFlow_DBL_0321,Double_Disable,ControlFlow,-disable-tail-duplicate,DestinationPropagation,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-tail-duplicate AND MIR DestinationPropagation
EXP_ControlFlow_DBL_0322,Double_Disable,ControlFlow,-disable-tail-duplicate,EarlyOtherwiseBranch,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-tail-duplicate AND MIR EarlyOtherwiseBranch
