ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Mode,Status
EXP_DBL_0640,rustls,8,cgdata-for-merging,ForceInline,4309504,10.850983,69.473830,handshake,Success
EXP_DBL_0640,rustls,9,cgdata-for-merging,ForceInline,4309504,10.793624,69.473830,handshake,Success
EXP_DBL_0640,rustls,10,cgdata-for-merging,ForceInline,4309504,10.799599,69.473830,handshake,Success
EXP_DBL_0641,rustls,1,global-outlining,ForceInline,4309504,10.845158,69.302816,handshake,Success
EXP_DBL_0641,rustls,2,global-outlining,ForceInline,4309504,10.899041,69.302816,handshake,Success
EXP_DBL_0641,rustls,3,global-outlining,ForceInline,4309504,10.838415,69.302816,handshake,Success
EXP_DBL_0641,rustls,4,global-outlining,ForceInline,4309504,10.956539,69.302816,handshake,Success
EXP_DBL_0641,rustls,5,global-outlining,ForceInline,4309504,10.812322,69.302816,handshake,Success
EXP_DBL_0641,rustls,6,global-outlining,ForceInline,4309504,10.843899,69.302816,handshake,Success
EXP_DBL_0641,rustls,7,global-outlining,ForceInline,4309504,10.907410,69.302816,handshake,Success
EXP_DBL_0641,rustls,8,global-outlining,ForceInline,4309504,10.817174,69.302816,handshake,Success
EXP_DBL_0641,rustls,9,global-outlining,ForceInline,4309504,10.859682,69.302816,handshake,Success
EXP_DBL_0641,rustls,10,global-outlining,ForceInline,4309504,10.810498,69.302816,handshake,Success
EXP_DBL_0642,rustls,1,last-run-tracking,ForceInline,4309504,10.907499,70.842486,handshake,Success
EXP_DBL_0642,rustls,2,last-run-tracking,ForceInline,4309504,10.811154,70.842486,handshake,Success
EXP_DBL_0642,rustls,3,last-run-tracking,ForceInline,4309504,10.889209,70.842486,handshake,Success
EXP_DBL_0642,rustls,4,last-run-tracking,ForceInline,4309504,10.796460,70.842486,handshake,Success
EXP_DBL_0642,rustls,5,last-run-tracking,ForceInline,4309504,10.818392,70.842486,handshake,Success
EXP_DBL_0642,rustls,6,last-run-tracking,ForceInline,4309504,10.923784,70.842486,handshake,Success
EXP_DBL_0642,rustls,7,last-run-tracking,ForceInline,4309504,10.806492,70.842486,handshake,Success
EXP_DBL_0642,rustls,8,last-run-tracking,ForceInline,4309504,10.812406,70.842486,handshake,Success
EXP_DBL_0642,rustls,9,last-run-tracking,ForceInline,4309504,10.828386,70.842486,handshake,Success
EXP_DBL_0642,rustls,10,last-run-tracking,ForceInline,4309504,10.824984,70.842486,handshake,Success
EXP_DBL_0643,rustls,1,layout-fsprofile-loader,ForceInline,4309504,10.817194,69.477471,handshake,Success
EXP_DBL_0643,rustls,2,layout-fsprofile-loader,ForceInline,4309504,10.782377,69.477471,handshake,Success
EXP_DBL_0643,rustls,3,layout-fsprofile-loader,ForceInline,4309504,10.807709,69.477471,handshake,Success
EXP_DBL_0643,rustls,4,layout-fsprofile-loader,ForceInline,4309504,10.807408,69.477471,handshake,Success
EXP_DBL_0643,rustls,5,layout-fsprofile-loader,ForceInline,4309504,10.806555,69.477471,handshake,Success
EXP_DBL_0643,rustls,6,layout-fsprofile-loader,ForceInline,4309504,10.875705,69.477471,handshake,Success
EXP_DBL_0643,rustls,7,layout-fsprofile-loader,ForceInline,4309504,10.819466,69.477471,handshake,Success
EXP_DBL_0643,rustls,8,layout-fsprofile-loader,ForceInline,4309504,10.787482,69.477471,handshake,Success
EXP_DBL_0643,rustls,9,layout-fsprofile-loader,ForceInline,4309504,10.808468,69.477471,handshake,Success
EXP_DBL_0643,rustls,10,layout-fsprofile-loader,ForceInline,4309504,10.824101,69.477471,handshake,Success
EXP_DBL_0644,rustls,1,nofree-inference,ForceInline,4309528,10.798537,69.542855,handshake,Success
EXP_DBL_0644,rustls,2,nofree-inference,ForceInline,4309528,10.803067,69.542855,handshake,Success
EXP_DBL_0644,rustls,3,nofree-inference,ForceInline,4309528,10.793970,69.542855,handshake,Success
EXP_DBL_0644,rustls,4,nofree-inference,ForceInline,4309528,10.816306,69.542855,handshake,Success
EXP_DBL_0644,rustls,5,nofree-inference,ForceInline,4309528,10.887381,69.542855,handshake,Success
EXP_DBL_0644,rustls,6,nofree-inference,ForceInline,4309528,10.803307,69.542855,handshake,Success
EXP_DBL_0644,rustls,7,nofree-inference,ForceInline,4309528,10.808891,69.542855,handshake,Success
EXP_DBL_0644,rustls,8,nofree-inference,ForceInline,4309528,10.835793,69.542855,handshake,Success
EXP_DBL_0644,rustls,9,nofree-inference,ForceInline,4309528,10.811831,69.542855,handshake,Success
EXP_DBL_0644,rustls,10,nofree-inference,ForceInline,4309528,10.911085,69.542855,handshake,Success
EXP_DBL_0645,rustls,1,nounwind-inference,ForceInline,4364560,10.810423,69.411771,handshake,Success
EXP_DBL_0645,rustls,2,nounwind-inference,ForceInline,4364560,10.839047,69.411771,handshake,Success
EXP_DBL_0645,rustls,3,nounwind-inference,ForceInline,4364560,10.833523,69.411771,handshake,Success
EXP_DBL_0645,rustls,4,nounwind-inference,ForceInline,4364560,10.895132,69.411771,handshake,Success
EXP_DBL_0645,rustls,5,nounwind-inference,ForceInline,4364560,10.812216,69.411771,handshake,Success
EXP_DBL_0645,rustls,6,nounwind-inference,ForceInline,4364560,10.858816,69.411771,handshake,Success
EXP_DBL_0645,rustls,7,nounwind-inference,ForceInline,4364560,10.792735,69.411771,handshake,Success
EXP_DBL_0645,rustls,8,nounwind-inference,ForceInline,4364560,10.810487,69.411771,handshake,Success
EXP_DBL_0645,rustls,9,nounwind-inference,ForceInline,4364560,10.845518,69.411771,handshake,Success
EXP_DBL_0645,rustls,10,nounwind-inference,ForceInline,4364560,10.891512,69.411771,handshake,Success
EXP_DBL_0646,rustls,1,ondemand-mds-loading,ForceInline,4309504,10.808181,70.573588,handshake,Success
EXP_DBL_0646,rustls,2,ondemand-mds-loading,ForceInline,4309504,10.806915,70.573588,handshake,Success
EXP_DBL_0646,rustls,3,ondemand-mds-loading,ForceInline,4309504,10.929128,70.573588,handshake,Success
EXP_DBL_0646,rustls,4,ondemand-mds-loading,ForceInline,4309504,10.825132,70.573588,handshake,Success
EXP_DBL_0646,rustls,5,ondemand-mds-loading,ForceInline,4309504,10.801057,70.573588,handshake,Success
EXP_DBL_0646,rustls,6,ondemand-mds-loading,ForceInline,4309504,10.806671,70.573588,handshake,Success
EXP_DBL_0646,rustls,7,ondemand-mds-loading,ForceInline,4309504,10.818363,70.573588,handshake,Success
EXP_DBL_0646,rustls,8,ondemand-mds-loading,ForceInline,4309504,10.829336,70.573588,handshake,Success
EXP_DBL_0646,rustls,9,ondemand-mds-loading,ForceInline,4309504,10.915183,70.573588,handshake,Success
EXP_DBL_0646,rustls,10,ondemand-mds-loading,ForceInline,4309504,10.809948,70.573588,handshake,Success
EXP_DBL_0647,rustls,1,ra-fsprofile-loader,ForceInline,4309504,10.810986,69.444917,handshake,Success
EXP_DBL_0647,rustls,2,ra-fsprofile-loader,ForceInline,4309504,10.886297,69.444917,handshake,Success
EXP_DBL_0647,rustls,3,ra-fsprofile-loader,ForceInline,4309504,10.812029,69.444917,handshake,Success
EXP_DBL_0647,rustls,4,ra-fsprofile-loader,ForceInline,4309504,10.860203,69.444917,handshake,Success
EXP_DBL_0647,rustls,5,ra-fsprofile-loader,ForceInline,4309504,10.793642,69.444917,handshake,Success
EXP_DBL_0647,rustls,6,ra-fsprofile-loader,ForceInline,4309504,10.815691,69.444917,handshake,Success
EXP_DBL_0647,rustls,7,ra-fsprofile-loader,ForceInline,4309504,10.863749,69.444917,handshake,Success
EXP_DBL_0647,rustls,8,ra-fsprofile-loader,ForceInline,4309504,10.887680,69.444917,handshake,Success
EXP_DBL_0647,rustls,9,ra-fsprofile-loader,ForceInline,4309504,10.822109,69.444917,handshake,Success
EXP_DBL_0647,rustls,10,ra-fsprofile-loader,ForceInline,4309504,10.834774,69.444917,handshake,Success
EXP_DBL_0648,rustls,1,sample-loader-inlining,ForceInline,4309504,10.833420,69.495945,handshake,Success
EXP_DBL_0648,rustls,2,sample-loader-inlining,ForceInline,4309504,10.856500,69.495945,handshake,Success
EXP_DBL_0648,rustls,3,sample-loader-inlining,ForceInline,4309504,10.887961,69.495945,handshake,Success
EXP_DBL_0648,rustls,4,sample-loader-inlining,ForceInline,4309504,10.791948,69.495945,handshake,Success
EXP_DBL_0648,rustls,5,sample-loader-inlining,ForceInline,4309504,10.816347,69.495945,handshake,Success
EXP_DBL_0648,rustls,6,sample-loader-inlining,ForceInline,4309504,10.813508,69.495945,handshake,Success
EXP_DBL_0648,rustls,7,sample-loader-inlining,ForceInline,4309504,10.898093,69.495945,handshake,Success
EXP_DBL_0648,rustls,8,sample-loader-inlining,ForceInline,4309504,10.834990,69.495945,handshake,Success
EXP_DBL_0648,rustls,9,sample-loader-inlining,ForceInline,4309504,10.852142,69.495945,handshake,Success
EXP_DBL_0648,rustls,10,sample-loader-inlining,ForceInline,4309504,10.820375,69.495945,handshake,Success
EXP_DBL_0649,rustls,1,thinlto-funcattrs,ForceInline,4309504,10.906820,70.564029,handshake,Success
EXP_DBL_0649,rustls,2,thinlto-funcattrs,ForceInline,4309504,10.810523,70.564029,handshake,Success
EXP_DBL_0649,rustls,3,thinlto-funcattrs,ForceInline,4309504,10.800655,70.564029,handshake,Success
EXP_DBL_0649,rustls,4,thinlto-funcattrs,ForceInline,4309504,10.807434,70.564029,handshake,Success
EXP_DBL_0649,rustls,5,thinlto-funcattrs,ForceInline,4309504,10.809156,70.564029,handshake,Success
EXP_DBL_0649,rustls,6,thinlto-funcattrs,ForceInline,4309504,10.995347,70.564029,handshake,Success
EXP_DBL_0649,rustls,7,thinlto-funcattrs,ForceInline,4309504,10.805544,70.564029,handshake,Success
EXP_DBL_0649,rustls,8,thinlto-funcattrs,ForceInline,4309504,10.826234,70.564029,handshake,Success
EXP_DBL_0649,rustls,9,thinlto-funcattrs,ForceInline,4309504,10.813042,70.564029,handshake,Success
EXP_DBL_0649,rustls,10,thinlto-funcattrs,ForceInline,4309504,10.797794,70.564029,handshake,Success
EXP_DBL_0650,rustls,1,vp,ForceInline,4309504,10.802321,69.398298,handshake,Success
EXP_DBL_0650,rustls,2,vp,ForceInline,4309504,10.841684,69.398298,handshake,Success
EXP_DBL_0650,rustls,3,vp,ForceInline,4309504,10.821100,69.398298,handshake,Success
EXP_DBL_0650,rustls,4,vp,ForceInline,4309504,10.810836,69.398298,handshake,Success
EXP_DBL_0650,rustls,5,vp,ForceInline,4309504,10.903869,69.398298,handshake,Success
EXP_DBL_0650,rustls,6,vp,ForceInline,4309504,10.811799,69.398298,handshake,Success
EXP_DBL_0650,rustls,7,vp,ForceInline,4309504,10.817825,69.398298,handshake,Success
EXP_DBL_0650,rustls,8,vp,ForceInline,4309504,10.808493,69.398298,handshake,Success
EXP_DBL_0650,rustls,9,vp,ForceInline,4309504,10.827871,69.398298,handshake,Success
EXP_DBL_0650,rustls,10,vp,ForceInline,4309504,10.812211,69.398298,handshake,Success
EXP_DBL_0651,rustls,1,whole-program-visibility,ForceInline,4309504,10.820426,69.523604,handshake,Success
EXP_DBL_0651,rustls,2,whole-program-visibility,ForceInline,4309504,10.794570,69.523604,handshake,Success
EXP_DBL_0651,rustls,3,whole-program-visibility,ForceInline,4309504,10.844611,69.523604,handshake,Success
EXP_DBL_0651,rustls,4,whole-program-visibility,ForceInline,4309504,10.832172,69.523604,handshake,Success
EXP_DBL_0651,rustls,5,whole-program-visibility,ForceInline,4309504,10.884841,69.523604,handshake,Success
EXP_DBL_0651,rustls,6,whole-program-visibility,ForceInline,4309504,10.879325,69.523604,handshake,Success
EXP_DBL_0651,rustls,7,whole-program-visibility,ForceInline,4309504,10.829424,69.523604,handshake,Success
EXP_DBL_0651,rustls,8,whole-program-visibility,ForceInline,4309504,10.793480,69.523604,handshake,Success
EXP_DBL_0651,rustls,9,whole-program-visibility,ForceInline,4309504,10.818718,69.523604,handshake,Success
EXP_DBL_0651,rustls,10,whole-program-visibility,ForceInline,4309504,10.879661,69.523604,handshake,Success
EXP_DBL_0652,rustls,1,2addr-hack,ForceInline,4309504,10.838342,69.397547,handshake,Success
EXP_DBL_0652,rustls,2,2addr-hack,ForceInline,4309504,10.831647,69.397547,handshake,Success
EXP_DBL_0652,rustls,3,2addr-hack,ForceInline,4309504,10.848935,69.397547,handshake,Success
EXP_DBL_0652,rustls,4,2addr-hack,ForceInline,4309504,10.879869,69.397547,handshake,Success
EXP_DBL_0652,rustls,5,2addr-hack,ForceInline,4309504,10.833642,69.397547,handshake,Success
EXP_DBL_0652,rustls,6,2addr-hack,ForceInline,4309504,10.829169,69.397547,handshake,Success
EXP_DBL_0652,rustls,7,2addr-hack,ForceInline,4309504,10.822090,69.397547,handshake,Success
EXP_DBL_0652,rustls,8,2addr-hack,ForceInline,4309504,10.804440,69.397547,handshake,Success
EXP_DBL_0652,rustls,9,2addr-hack,ForceInline,4309504,10.884564,69.397547,handshake,Success
EXP_DBL_0652,rustls,10,2addr-hack,ForceInline,4309504,10.826461,69.397547,handshake,Success
EXP_DBL_0653,rustls,1,cgp,ForceInline,4317440,10.840105,69.980119,handshake,Success
EXP_DBL_0653,rustls,2,cgp,ForceInline,4317440,10.809240,69.980119,handshake,Success
EXP_DBL_0653,rustls,3,cgp,ForceInline,4317440,10.860131,69.980119,handshake,Success
EXP_DBL_0653,rustls,4,cgp,ForceInline,4317440,10.800013,69.980119,handshake,Success
EXP_DBL_0653,rustls,5,cgp,ForceInline,4317440,10.805835,69.980119,handshake,Success
EXP_DBL_0653,rustls,6,cgp,ForceInline,4317440,10.827361,69.980119,handshake,Success
EXP_DBL_0653,rustls,7,cgp,ForceInline,4317440,10.817075,69.980119,handshake,Success
EXP_DBL_0653,rustls,8,cgp,ForceInline,4317440,10.896741,69.980119,handshake,Success
EXP_DBL_0653,rustls,9,cgp,ForceInline,4317440,10.856516,69.980119,handshake,Success
EXP_DBL_0653,rustls,10,cgp,ForceInline,4317440,10.904412,69.980119,handshake,Success
EXP_DBL_0654,rustls,1,cgp-gc-opts,ForceInline,4309504,10.812710,69.488428,handshake,Success
EXP_DBL_0654,rustls,2,cgp-gc-opts,ForceInline,4309504,10.862554,69.488428,handshake,Success
EXP_DBL_0654,rustls,3,cgp-gc-opts,ForceInline,4309504,10.816139,69.488428,handshake,Success
EXP_DBL_0654,rustls,4,cgp-gc-opts,ForceInline,4309504,10.811349,69.488428,handshake,Success
EXP_DBL_0654,rustls,5,cgp-gc-opts,ForceInline,4309504,10.808845,69.488428,handshake,Success
EXP_DBL_0654,rustls,6,cgp-gc-opts,ForceInline,4309504,10.790552,69.488428,handshake,Success
EXP_DBL_0654,rustls,7,cgp-gc-opts,ForceInline,4309504,10.818267,69.488428,handshake,Success
EXP_DBL_0654,rustls,8,cgp-gc-opts,ForceInline,4309504,10.855102,69.488428,handshake,Success
EXP_DBL_0654,rustls,9,cgp-gc-opts,ForceInline,4309504,10.812484,69.488428,handshake,Success
EXP_DBL_0654,rustls,10,cgp-gc-opts,ForceInline,4309504,10.808656,69.488428,handshake,Success
EXP_DBL_0655,rustls,1,complex-addr-modes,ForceInline,4309696,10.882707,69.528820,handshake,Success
EXP_DBL_0655,rustls,2,complex-addr-modes,ForceInline,4309696,10.812299,69.528820,handshake,Success
EXP_DBL_0655,rustls,3,complex-addr-modes,ForceInline,4309696,10.885409,69.528820,handshake,Success
EXP_DBL_0655,rustls,4,complex-addr-modes,ForceInline,4309696,10.820162,69.528820,handshake,Success
EXP_DBL_0655,rustls,5,complex-addr-modes,ForceInline,4309696,10.826752,69.528820,handshake,Success
EXP_DBL_0655,rustls,6,complex-addr-modes,ForceInline,4309696,10.815816,69.528820,handshake,Success
EXP_DBL_0655,rustls,7,complex-addr-modes,ForceInline,4309696,10.859968,69.528820,handshake,Success
EXP_DBL_0655,rustls,8,complex-addr-modes,ForceInline,4309696,10.817476,69.528820,handshake,Success
EXP_DBL_0655,rustls,9,complex-addr-modes,ForceInline,4309696,10.806413,69.528820,handshake,Success
EXP_DBL_0655,rustls,10,complex-addr-modes,ForceInline,4309696,10.810004,69.528820,handshake,Success
EXP_DBL_0656,rustls,1,dfa-sched,ForceInline,4309504,10.840142,70.371561,handshake,Success
EXP_DBL_0656,rustls,2,dfa-sched,ForceInline,4309504,10.792447,70.371561,handshake,Success
EXP_DBL_0656,rustls,3,dfa-sched,ForceInline,4309504,10.820562,70.371561,handshake,Success
EXP_DBL_0656,rustls,4,dfa-sched,ForceInline,4309504,10.809812,70.371561,handshake,Success
EXP_DBL_0656,rustls,5,dfa-sched,ForceInline,4309504,10.820823,70.371561,handshake,Success
EXP_DBL_0656,rustls,6,dfa-sched,ForceInline,4309504,10.873706,70.371561,handshake,Success
EXP_DBL_0656,rustls,7,dfa-sched,ForceInline,4309504,10.814931,70.371561,handshake,Success
EXP_DBL_0656,rustls,8,dfa-sched,ForceInline,4309504,10.798944,70.371561,handshake,Success
EXP_DBL_0656,rustls,9,dfa-sched,ForceInline,4309504,10.823905,70.371561,handshake,Success
EXP_DBL_0656,rustls,10,dfa-sched,ForceInline,4309504,10.853972,70.371561,handshake,Success
EXP_DBL_0657,rustls,1,i2p-p2i-opt,ForceInline,4309720,10.782667,69.485168,handshake,Success
EXP_DBL_0657,rustls,2,i2p-p2i-opt,ForceInline,4309720,10.846152,69.485168,handshake,Success
EXP_DBL_0657,rustls,3,i2p-p2i-opt,ForceInline,4309720,10.820190,69.485168,handshake,Success
EXP_DBL_0657,rustls,4,i2p-p2i-opt,ForceInline,4309720,10.827359,69.485168,handshake,Success
EXP_DBL_0657,rustls,5,i2p-p2i-opt,ForceInline,4309720,10.905249,69.485168,handshake,Success
EXP_DBL_0657,rustls,6,i2p-p2i-opt,ForceInline,4309720,10.817705,69.485168,handshake,Success
EXP_DBL_0657,rustls,7,i2p-p2i-opt,ForceInline,4309720,10.790342,69.485168,handshake,Success
EXP_DBL_0657,rustls,8,i2p-p2i-opt,ForceInline,4309720,10.825851,69.485168,handshake,Success
EXP_DBL_0657,rustls,9,i2p-p2i-opt,ForceInline,4309720,10.838529,69.485168,handshake,Success
EXP_DBL_0657,rustls,10,i2p-p2i-opt,ForceInline,4309720,10.813822,69.485168,handshake,Success
EXP_DBL_0658,rustls,1,mr-partial-inlining,ForceInline,4309504,10.805528,69.459633,handshake,Success
EXP_DBL_0658,rustls,2,mr-partial-inlining,ForceInline,4309504,10.829898,69.459633,handshake,Success
EXP_DBL_0658,rustls,3,mr-partial-inlining,ForceInline,4309504,10.830813,69.459633,handshake,Success
EXP_DBL_0658,rustls,4,mr-partial-inlining,ForceInline,4309504,10.879790,69.459633,handshake,Success
EXP_DBL_0658,rustls,5,mr-partial-inlining,ForceInline,4309504,10.830093,69.459633,handshake,Success
EXP_DBL_0658,rustls,6,mr-partial-inlining,ForceInline,4309504,10.809464,69.459633,handshake,Success
EXP_DBL_0658,rustls,7,mr-partial-inlining,ForceInline,4309504,10.794940,69.459633,handshake,Success
EXP_DBL_0658,rustls,8,mr-partial-inlining,ForceInline,4309504,10.799326,69.459633,handshake,Success
EXP_DBL_0658,rustls,9,mr-partial-inlining,ForceInline,4309504,10.816182,69.459633,handshake,Success
EXP_DBL_0658,rustls,10,mr-partial-inlining,ForceInline,4309504,10.855532,69.459633,handshake,Success
EXP_DBL_0659,rustls,1,partial-inlining,ForceInline,4309504,10.823763,69.616286,handshake,Success
EXP_DBL_0659,rustls,2,partial-inlining,ForceInline,4309504,10.798230,69.616286,handshake,Success
EXP_DBL_0659,rustls,3,partial-inlining,ForceInline,4309504,10.833480,69.616286,handshake,Success
EXP_DBL_0659,rustls,4,partial-inlining,ForceInline,4309504,10.842655,69.616286,handshake,Success
EXP_DBL_0659,rustls,5,partial-inlining,ForceInline,4309504,10.836381,69.616286,handshake,Success
EXP_DBL_0659,rustls,6,partial-inlining,ForceInline,4309504,10.807426,69.616286,handshake,Success
EXP_DBL_0659,rustls,7,partial-inlining,ForceInline,4309504,10.787958,69.616286,handshake,Success
EXP_DBL_0659,rustls,8,partial-inlining,ForceInline,4309504,10.822241,69.616286,handshake,Success
EXP_DBL_0659,rustls,9,partial-inlining,ForceInline,4309504,10.880802,69.616286,handshake,Success
EXP_DBL_0659,rustls,10,partial-inlining,ForceInline,4309504,10.813466,69.616286,handshake,Success
EXP_DBL_0660,rustls,1,partial-libcall-inlining,ForceInline,4309504,10.782631,69.989075,handshake,Success
EXP_DBL_0660,rustls,2,partial-libcall-inlining,ForceInline,4309504,10.867934,69.989075,handshake,Success
EXP_DBL_0660,rustls,3,partial-libcall-inlining,ForceInline,4309504,10.873317,69.989075,handshake,Success
EXP_DBL_0660,rustls,4,partial-libcall-inlining,ForceInline,4309504,10.813293,69.989075,handshake,Success
EXP_DBL_0660,rustls,5,partial-libcall-inlining,ForceInline,4309504,10.812782,69.989075,handshake,Success
EXP_DBL_0660,rustls,6,partial-libcall-inlining,ForceInline,4309504,10.849250,69.989075,handshake,Success
EXP_DBL_0660,rustls,7,partial-libcall-inlining,ForceInline,4309504,10.831953,69.989075,handshake,Success
EXP_DBL_0660,rustls,8,partial-libcall-inlining,ForceInline,4309504,10.867240,69.989075,handshake,Success
EXP_DBL_0660,rustls,9,partial-libcall-inlining,ForceInline,4309504,10.812900,69.989075,handshake,Success
EXP_DBL_0660,rustls,10,partial-libcall-inlining,ForceInline,4309504,10.859234,69.989075,handshake,Success
EXP_DBL_0661,rustls,1,peephole,ForceInline,4342624,10.827844,69.373668,handshake,Success
EXP_DBL_0661,rustls,2,peephole,ForceInline,4342624,10.882516,69.373668,handshake,Success
EXP_DBL_0661,rustls,3,peephole,ForceInline,4342624,10.821754,69.373668,handshake,Success
EXP_DBL_0661,rustls,4,peephole,ForceInline,4342624,10.844292,69.373668,handshake,Success
EXP_DBL_0661,rustls,5,peephole,ForceInline,4342624,10.841353,69.373668,handshake,Success
EXP_DBL_0661,rustls,6,peephole,ForceInline,4342624,10.820903,69.373668,handshake,Success
EXP_DBL_0661,rustls,7,peephole,ForceInline,4342624,10.963552,69.373668,handshake,Success
EXP_DBL_0661,rustls,8,peephole,ForceInline,4342624,10.865201,69.373668,handshake,Success
EXP_DBL_0661,rustls,9,peephole,ForceInline,4342624,10.802149,69.373668,handshake,Success
EXP_DBL_0661,rustls,10,peephole,ForceInline,4342624,10.829478,69.373668,handshake,Success
EXP_DBL_0662,rustls,1,post-ra,ForceInline,4309504,10.933275,69.486067,handshake,Success
EXP_DBL_0662,rustls,2,post-ra,ForceInline,4309504,10.797962,69.486067,handshake,Success
EXP_DBL_0662,rustls,3,post-ra,ForceInline,4309504,10.798399,69.486067,handshake,Success
EXP_DBL_0662,rustls,4,post-ra,ForceInline,4309504,10.829877,69.486067,handshake,Success
EXP_DBL_0662,rustls,5,post-ra,ForceInline,4309504,10.804048,69.486067,handshake,Success
EXP_DBL_0662,rustls,6,post-ra,ForceInline,4309504,10.814396,69.486067,handshake,Success
EXP_DBL_0662,rustls,7,post-ra,ForceInline,4309504,10.893700,69.486067,handshake,Success
EXP_DBL_0662,rustls,8,post-ra,ForceInline,4309504,10.805065,69.486067,handshake,Success
EXP_DBL_0662,rustls,9,post-ra,ForceInline,4309504,10.800853,69.486067,handshake,Success
EXP_DBL_0662,rustls,10,post-ra,ForceInline,4309504,10.804492,69.486067,handshake,Success
EXP_DBL_0663,rustls,1,spill-fusing,ForceInline,4323072,10.889942,70.779063,handshake,Success
EXP_DBL_0663,rustls,2,spill-fusing,ForceInline,4323072,10.834880,70.779063,handshake,Success
EXP_DBL_0663,rustls,3,spill-fusing,ForceInline,4323072,10.817172,70.779063,handshake,Success
EXP_DBL_0663,rustls,4,spill-fusing,ForceInline,4323072,10.834143,70.779063,handshake,Success
EXP_DBL_0663,rustls,5,spill-fusing,ForceInline,4323072,10.802069,70.779063,handshake,Success
EXP_DBL_0663,rustls,6,spill-fusing,ForceInline,4323072,10.921933,70.779063,handshake,Success
EXP_DBL_0663,rustls,7,spill-fusing,ForceInline,4323072,10.833121,70.779063,handshake,Success
EXP_DBL_0663,rustls,8,spill-fusing,ForceInline,4323072,10.833633,70.779063,handshake,Success
EXP_DBL_0663,rustls,9,spill-fusing,ForceInline,4323072,10.815296,70.779063,handshake,Success
EXP_DBL_0663,rustls,10,spill-fusing,ForceInline,4323072,10.817795,70.779063,handshake,Success
EXP_DBL_0664,rustls,1,strictnode-mutation,ForceInline,4309504,10.899737,69.851344,handshake,Success
EXP_DBL_0664,rustls,2,strictnode-mutation,ForceInline,4309504,11.042234,69.851344,handshake,Success
EXP_DBL_0664,rustls,3,strictnode-mutation,ForceInline,4309504,10.918892,69.851344,handshake,Success
EXP_DBL_0664,rustls,4,strictnode-mutation,ForceInline,4309504,11.169030,69.851344,handshake,Success
EXP_DBL_0664,rustls,5,strictnode-mutation,ForceInline,4309504,11.133897,69.851344,handshake,Success
EXP_DBL_0664,rustls,6,strictnode-mutation,ForceInline,4309504,10.865425,69.851344,handshake,Success
EXP_DBL_0664,rustls,7,strictnode-mutation,ForceInline,4309504,10.923240,69.851344,handshake,Success
EXP_DBL_0664,rustls,8,strictnode-mutation,ForceInline,4309504,11.170887,69.851344,handshake,Success
EXP_DBL_0664,rustls,9,strictnode-mutation,ForceInline,4309504,11.009019,69.851344,handshake,Success
EXP_DBL_0664,rustls,10,strictnode-mutation,ForceInline,4309504,11.139260,69.851344,handshake,Success
EXP_DBL_0665,rustls,1,binop-extract-shuffle,GVN,4311656,10.908972,71.974852,handshake,Success
EXP_DBL_0665,rustls,2,binop-extract-shuffle,GVN,4311656,10.844721,71.974852,handshake,Success
EXP_DBL_0665,rustls,3,binop-extract-shuffle,GVN,4311656,11.128249,71.974852,handshake,Success
EXP_DBL_0665,rustls,4,binop-extract-shuffle,GVN,4311656,11.014122,71.974852,handshake,Success
EXP_DBL_0665,rustls,5,binop-extract-shuffle,GVN,4311656,10.847284,71.974852,handshake,Success
EXP_DBL_0665,rustls,6,binop-extract-shuffle,GVN,4311656,11.599903,71.974852,handshake,Success
EXP_DBL_0665,rustls,7,binop-extract-shuffle,GVN,4311656,11.159550,71.974852,handshake,Success
EXP_DBL_0665,rustls,8,binop-extract-shuffle,GVN,4311656,11.093996,71.974852,handshake,Success
EXP_DBL_0665,rustls,9,binop-extract-shuffle,GVN,4311656,11.230179,71.974852,handshake,Success
EXP_DBL_0665,rustls,10,binop-extract-shuffle,GVN,4311656,10.842872,71.974852,handshake,Success
EXP_DBL_0666,rustls,1,expand-reductions,GVN,4311912,10.815653,70.135019,handshake,Success
EXP_DBL_0666,rustls,2,expand-reductions,GVN,4311912,10.916970,70.135019,handshake,Success
EXP_DBL_0666,rustls,3,expand-reductions,GVN,4311912,10.838638,70.135019,handshake,Success
EXP_DBL_0666,rustls,4,expand-reductions,GVN,4311912,10.808255,70.135019,handshake,Success
EXP_DBL_0666,rustls,5,expand-reductions,GVN,4311912,10.813320,70.135019,handshake,Success
EXP_DBL_0666,rustls,6,expand-reductions,GVN,4311912,10.788805,70.135019,handshake,Success
EXP_DBL_0666,rustls,7,expand-reductions,GVN,4311912,10.821265,70.135019,handshake,Success
EXP_DBL_0666,rustls,8,expand-reductions,GVN,4311912,10.851441,70.135019,handshake,Success
EXP_DBL_0666,rustls,9,expand-reductions,GVN,4311912,10.830781,70.135019,handshake,Success
EXP_DBL_0666,rustls,10,expand-reductions,GVN,4311912,10.791696,70.135019,handshake,Success
EXP_DBL_0667,rustls,1,interleaved-load-combine,GVN,4311656,10.777751,69.772406,handshake,Success
EXP_DBL_0667,rustls,2,interleaved-load-combine,GVN,4311656,10.850809,69.772406,handshake,Success
EXP_DBL_0667,rustls,3,interleaved-load-combine,GVN,4311656,10.789763,69.772406,handshake,Success
EXP_DBL_0667,rustls,4,interleaved-load-combine,GVN,4311656,10.781305,69.772406,handshake,Success
