ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Mode,Status
EXP_DBL_0555,rustls,6,bitcode-version-upgrade,EnumSizeOpt,4310488,10.789698,74.904820,handshake,Success
EXP_DBL_0555,rustls,7,bitcode-version-upgrade,EnumSizeOpt,4310488,10.785462,74.904820,handshake,Success
EXP_DBL_0555,rustls,8,bitcode-version-upgrade,EnumSizeOpt,4310488,10.844349,74.904820,handshake,Success
EXP_DBL_0555,rustls,9,bitcode-version-upgrade,EnumSizeOpt,4310488,10.796432,74.904820,handshake,Success
EXP_DBL_0555,rustls,10,bitcode-version-upgrade,EnumSizeOpt,4310488,10.872803,74.904820,handshake,Success
EXP_DBL_0556,rustls,1,cfi-fixup,EnumSizeOpt,4310488,10.823225,75.715007,handshake,Success
EXP_DBL_0556,rustls,2,cfi-fixup,EnumSizeOpt,4310488,10.814798,75.715007,handshake,Success
EXP_DBL_0556,rustls,3,cfi-fixup,EnumSizeOpt,4310488,10.805638,75.715007,handshake,Success
EXP_DBL_0556,rustls,4,cfi-fixup,EnumSizeOpt,4310488,10.938795,75.715007,handshake,Success
EXP_DBL_0556,rustls,5,cfi-fixup,EnumSizeOpt,4310488,10.785720,75.715007,handshake,Success
EXP_DBL_0556,rustls,6,cfi-fixup,EnumSizeOpt,4310488,10.788859,75.715007,handshake,Success
EXP_DBL_0556,rustls,7,cfi-fixup,EnumSizeOpt,4310488,10.823466,75.715007,handshake,Success
EXP_DBL_0556,rustls,8,cfi-fixup,EnumSizeOpt,4310488,10.805729,75.715007,handshake,Success
EXP_DBL_0556,rustls,9,cfi-fixup,EnumSizeOpt,4310488,10.953812,75.715007,handshake,Success
EXP_DBL_0556,rustls,10,cfi-fixup,EnumSizeOpt,4310488,10.785731,75.715007,handshake,Success
EXP_DBL_0557,rustls,1,cgdata-for-merging,EnumSizeOpt,4310488,10.804063,75.697773,handshake,Success
EXP_DBL_0557,rustls,2,cgdata-for-merging,EnumSizeOpt,4310488,10.939071,75.697773,handshake,Success
EXP_DBL_0557,rustls,3,cgdata-for-merging,EnumSizeOpt,4310488,10.806649,75.697773,handshake,Success
EXP_DBL_0557,rustls,4,cgdata-for-merging,EnumSizeOpt,4310488,10.781863,75.697773,handshake,Success
EXP_DBL_0557,rustls,5,cgdata-for-merging,EnumSizeOpt,4310488,10.792229,75.697773,handshake,Success
EXP_DBL_0557,rustls,6,cgdata-for-merging,EnumSizeOpt,4310488,10.796092,75.697773,handshake,Success
EXP_DBL_0557,rustls,7,cgdata-for-merging,EnumSizeOpt,4310488,10.831693,75.697773,handshake,Success
EXP_DBL_0557,rustls,8,cgdata-for-merging,EnumSizeOpt,4310488,10.915123,75.697773,handshake,Success
EXP_DBL_0557,rustls,9,cgdata-for-merging,EnumSizeOpt,4310488,10.794982,75.697773,handshake,Success
EXP_DBL_0557,rustls,10,cgdata-for-merging,EnumSizeOpt,4310488,10.791774,75.697773,handshake,Success
EXP_DBL_0558,rustls,1,global-outlining,EnumSizeOpt,4310488,10.884493,76.070229,handshake,Success
EXP_DBL_0558,rustls,2,global-outlining,EnumSizeOpt,4310488,10.814605,76.070229,handshake,Success
EXP_DBL_0558,rustls,3,global-outlining,EnumSizeOpt,4310488,10.792776,76.070229,handshake,Success
EXP_DBL_0558,rustls,4,global-outlining,EnumSizeOpt,4310488,10.793221,76.070229,handshake,Success
EXP_DBL_0558,rustls,5,global-outlining,EnumSizeOpt,4310488,10.806164,76.070229,handshake,Success
EXP_DBL_0558,rustls,6,global-outlining,EnumSizeOpt,4310488,10.923884,76.070229,handshake,Success
EXP_DBL_0558,rustls,7,global-outlining,EnumSizeOpt,4310488,10.823278,76.070229,handshake,Success
EXP_DBL_0558,rustls,8,global-outlining,EnumSizeOpt,4310488,10.792802,76.070229,handshake,Success
EXP_DBL_0558,rustls,9,global-outlining,EnumSizeOpt,4310488,10.807026,76.070229,handshake,Success
EXP_DBL_0558,rustls,10,global-outlining,EnumSizeOpt,4310488,10.791817,76.070229,handshake,Success
EXP_DBL_0559,rustls,1,last-run-tracking,EnumSizeOpt,4310488,10.800797,76.600079,handshake,Success
EXP_DBL_0559,rustls,2,last-run-tracking,EnumSizeOpt,4310488,10.789814,76.600079,handshake,Success
EXP_DBL_0559,rustls,3,last-run-tracking,EnumSizeOpt,4310488,10.780032,76.600079,handshake,Success
EXP_DBL_0559,rustls,4,last-run-tracking,EnumSizeOpt,4310488,10.789975,76.600079,handshake,Success
EXP_DBL_0559,rustls,5,last-run-tracking,EnumSizeOpt,4310488,10.977218,76.600079,handshake,Success
EXP_DBL_0559,rustls,6,last-run-tracking,EnumSizeOpt,4310488,10.814064,76.600079,handshake,Success
EXP_DBL_0559,rustls,7,last-run-tracking,EnumSizeOpt,4310488,10.802549,76.600079,handshake,Success
EXP_DBL_0559,rustls,8,last-run-tracking,EnumSizeOpt,4310488,10.823823,76.600079,handshake,Success
EXP_DBL_0559,rustls,9,last-run-tracking,EnumSizeOpt,4310488,10.794455,76.600079,handshake,Success
EXP_DBL_0559,rustls,10,last-run-tracking,EnumSizeOpt,4310488,10.855466,76.600079,handshake,Success
EXP_DBL_0560,rustls,1,layout-fsprofile-loader,EnumSizeOpt,4310488,10.796258,76.560333,handshake,Success
EXP_DBL_0560,rustls,2,layout-fsprofile-loader,EnumSizeOpt,4310488,10.820858,76.560333,handshake,Success
EXP_DBL_0560,rustls,3,layout-fsprofile-loader,EnumSizeOpt,4310488,10.852176,76.560333,handshake,Success
EXP_DBL_0560,rustls,4,layout-fsprofile-loader,EnumSizeOpt,4310488,10.852159,76.560333,handshake,Success
EXP_DBL_0560,rustls,5,layout-fsprofile-loader,EnumSizeOpt,4310488,10.804433,76.560333,handshake,Success
EXP_DBL_0560,rustls,6,layout-fsprofile-loader,EnumSizeOpt,4310488,10.817555,76.560333,handshake,Success
EXP_DBL_0560,rustls,7,layout-fsprofile-loader,EnumSizeOpt,4310488,10.787096,76.560333,handshake,Success
EXP_DBL_0560,rustls,8,layout-fsprofile-loader,EnumSizeOpt,4310488,10.809217,76.560333,handshake,Success
EXP_DBL_0560,rustls,9,layout-fsprofile-loader,EnumSizeOpt,4310488,10.914461,76.560333,handshake,Success
EXP_DBL_0560,rustls,10,layout-fsprofile-loader,EnumSizeOpt,4310488,10.794736,76.560333,handshake,Success
EXP_DBL_0561,rustls,1,nofree-inference,EnumSizeOpt,4310496,10.797762,76.811284,handshake,Success
EXP_DBL_0561,rustls,2,nofree-inference,EnumSizeOpt,4310496,10.900447,76.811284,handshake,Success
EXP_DBL_0561,rustls,3,nofree-inference,EnumSizeOpt,4310496,10.799549,76.811284,handshake,Success
EXP_DBL_0561,rustls,4,nofree-inference,EnumSizeOpt,4310496,10.807037,76.811284,handshake,Success
EXP_DBL_0561,rustls,5,nofree-inference,EnumSizeOpt,4310496,10.800346,76.811284,handshake,Success
EXP_DBL_0561,rustls,6,nofree-inference,EnumSizeOpt,4310496,10.791585,76.811284,handshake,Success
EXP_DBL_0561,rustls,7,nofree-inference,EnumSizeOpt,4310496,10.817537,76.811284,handshake,Success
EXP_DBL_0561,rustls,8,nofree-inference,EnumSizeOpt,4310496,10.902916,76.811284,handshake,Success
EXP_DBL_0561,rustls,9,nofree-inference,EnumSizeOpt,4310496,10.784687,76.811284,handshake,Success
EXP_DBL_0561,rustls,10,nofree-inference,EnumSizeOpt,4310496,10.801325,76.811284,handshake,Success
EXP_DBL_0562,rustls,1,nounwind-inference,EnumSizeOpt,4365224,10.878731,76.141353,handshake,Success
EXP_DBL_0562,rustls,2,nounwind-inference,EnumSizeOpt,4365224,10.811391,76.141353,handshake,Success
EXP_DBL_0562,rustls,3,nounwind-inference,EnumSizeOpt,4365224,10.810838,76.141353,handshake,Success
EXP_DBL_0562,rustls,4,nounwind-inference,EnumSizeOpt,4365224,10.812930,76.141353,handshake,Success
EXP_DBL_0562,rustls,5,nounwind-inference,EnumSizeOpt,4365224,10.807863,76.141353,handshake,Success
EXP_DBL_0562,rustls,6,nounwind-inference,EnumSizeOpt,4365224,10.913966,76.141353,handshake,Success
EXP_DBL_0562,rustls,7,nounwind-inference,EnumSizeOpt,4365224,10.824478,76.141353,handshake,Success
EXP_DBL_0562,rustls,8,nounwind-inference,EnumSizeOpt,4365224,10.801147,76.141353,handshake,Success
EXP_DBL_0562,rustls,9,nounwind-inference,EnumSizeOpt,4365224,10.805917,76.141353,handshake,Success
EXP_DBL_0562,rustls,10,nounwind-inference,EnumSizeOpt,4365224,10.796940,76.141353,handshake,Success
EXP_DBL_0563,rustls,1,ondemand-mds-loading,EnumSizeOpt,4310488,10.784855,77.146425,handshake,Success
EXP_DBL_0563,rustls,2,ondemand-mds-loading,EnumSizeOpt,4310488,10.789880,77.146425,handshake,Success
EXP_DBL_0563,rustls,3,ondemand-mds-loading,EnumSizeOpt,4310488,10.848291,77.146425,handshake,Success
EXP_DBL_0563,rustls,4,ondemand-mds-loading,EnumSizeOpt,4310488,10.782728,77.146425,handshake,Success
EXP_DBL_0563,rustls,5,ondemand-mds-loading,EnumSizeOpt,4310488,10.934192,77.146425,handshake,Success
EXP_DBL_0563,rustls,6,ondemand-mds-loading,EnumSizeOpt,4310488,10.791417,77.146425,handshake,Success
EXP_DBL_0563,rustls,7,ondemand-mds-loading,EnumSizeOpt,4310488,10.798143,77.146425,handshake,Success
EXP_DBL_0563,rustls,8,ondemand-mds-loading,EnumSizeOpt,4310488,10.796017,77.146425,handshake,Success
EXP_DBL_0563,rustls,9,ondemand-mds-loading,EnumSizeOpt,4310488,10.843437,77.146425,handshake,Success
EXP_DBL_0563,rustls,10,ondemand-mds-loading,EnumSizeOpt,4310488,10.954890,77.146425,handshake,Success
EXP_DBL_0564,rustls,1,ra-fsprofile-loader,EnumSizeOpt,4310488,10.775889,77.371259,handshake,Success
EXP_DBL_0564,rustls,2,ra-fsprofile-loader,EnumSizeOpt,4310488,10.849836,77.371259,handshake,Success
EXP_DBL_0564,rustls,3,ra-fsprofile-loader,EnumSizeOpt,4310488,10.909485,77.371259,handshake,Success
EXP_DBL_0564,rustls,4,ra-fsprofile-loader,EnumSizeOpt,4310488,10.798820,77.371259,handshake,Success
EXP_DBL_0564,rustls,5,ra-fsprofile-loader,EnumSizeOpt,4310488,10.802100,77.371259,handshake,Success
EXP_DBL_0564,rustls,6,ra-fsprofile-loader,EnumSizeOpt,4310488,10.786545,77.371259,handshake,Success
EXP_DBL_0564,rustls,7,ra-fsprofile-loader,EnumSizeOpt,4310488,10.787221,77.371259,handshake,Success
EXP_DBL_0564,rustls,8,ra-fsprofile-loader,EnumSizeOpt,4310488,10.822285,77.371259,handshake,Success
EXP_DBL_0564,rustls,9,ra-fsprofile-loader,EnumSizeOpt,4310488,10.909666,77.371259,handshake,Success
EXP_DBL_0564,rustls,10,ra-fsprofile-loader,EnumSizeOpt,4310488,10.786839,77.371259,handshake,Success
EXP_DBL_0565,rustls,1,sample-loader-inlining,EnumSizeOpt,4310488,10.785022,76.737445,handshake,Success
EXP_DBL_0565,rustls,2,sample-loader-inlining,EnumSizeOpt,4310488,10.941196,76.737445,handshake,Success
EXP_DBL_0565,rustls,3,sample-loader-inlining,EnumSizeOpt,4310488,10.791262,76.737445,handshake,Success
EXP_DBL_0565,rustls,4,sample-loader-inlining,EnumSizeOpt,4310488,10.804799,76.737445,handshake,Success
EXP_DBL_0565,rustls,5,sample-loader-inlining,EnumSizeOpt,4310488,10.791880,76.737445,handshake,Success
EXP_DBL_0565,rustls,6,sample-loader-inlining,EnumSizeOpt,4310488,10.798572,76.737445,handshake,Success
EXP_DBL_0565,rustls,7,sample-loader-inlining,EnumSizeOpt,4310488,10.956350,76.737445,handshake,Success
EXP_DBL_0565,rustls,8,sample-loader-inlining,EnumSizeOpt,4310488,10.822494,76.737445,handshake,Success
EXP_DBL_0565,rustls,9,sample-loader-inlining,EnumSizeOpt,4310488,10.795385,76.737445,handshake,Success
EXP_DBL_0565,rustls,10,sample-loader-inlining,EnumSizeOpt,4310488,10.804266,76.737445,handshake,Success
EXP_DBL_0566,rustls,1,thinlto-funcattrs,EnumSizeOpt,4310488,10.895251,76.613943,handshake,Success
EXP_DBL_0566,rustls,2,thinlto-funcattrs,EnumSizeOpt,4310488,10.795241,76.613943,handshake,Success
EXP_DBL_0566,rustls,3,thinlto-funcattrs,EnumSizeOpt,4310488,10.810016,76.613943,handshake,Success
EXP_DBL_0566,rustls,4,thinlto-funcattrs,EnumSizeOpt,4310488,10.795005,76.613943,handshake,Success
EXP_DBL_0566,rustls,5,thinlto-funcattrs,EnumSizeOpt,4310488,10.786220,76.613943,handshake,Success
EXP_DBL_0566,rustls,6,thinlto-funcattrs,EnumSizeOpt,4310488,10.882106,76.613943,handshake,Success
EXP_DBL_0566,rustls,7,thinlto-funcattrs,EnumSizeOpt,4310488,10.814754,76.613943,handshake,Success
EXP_DBL_0566,rustls,8,thinlto-funcattrs,EnumSizeOpt,4310488,10.792393,76.613943,handshake,Success
EXP_DBL_0566,rustls,9,thinlto-funcattrs,EnumSizeOpt,4310488,10.790966,76.613943,handshake,Success
EXP_DBL_0566,rustls,10,thinlto-funcattrs,EnumSizeOpt,4310488,10.804912,76.613943,handshake,Success
EXP_DBL_0567,rustls,1,vp,EnumSizeOpt,4310488,10.808854,76.865764,handshake,Success
EXP_DBL_0567,rustls,2,vp,EnumSizeOpt,4310488,10.794422,76.865764,handshake,Success
EXP_DBL_0567,rustls,3,vp,EnumSizeOpt,4310488,10.798479,76.865764,handshake,Success
EXP_DBL_0567,rustls,4,vp,EnumSizeOpt,4310488,10.947444,76.865764,handshake,Success
EXP_DBL_0567,rustls,5,vp,EnumSizeOpt,4310488,10.785321,76.865764,handshake,Success
EXP_DBL_0567,rustls,6,vp,EnumSizeOpt,4310488,10.865682,76.865764,handshake,Success
EXP_DBL_0567,rustls,7,vp,EnumSizeOpt,4310488,10.803577,76.865764,handshake,Success
EXP_DBL_0567,rustls,8,vp,EnumSizeOpt,4310488,10.789352,76.865764,handshake,Success
EXP_DBL_0567,rustls,9,vp,EnumSizeOpt,4310488,10.810893,76.865764,handshake,Success
EXP_DBL_0567,rustls,10,vp,EnumSizeOpt,4310488,10.910845,76.865764,handshake,Success
EXP_DBL_0568,rustls,1,whole-program-visibility,EnumSizeOpt,4310488,10.789314,75.834007,handshake,Success
EXP_DBL_0568,rustls,2,whole-program-visibility,EnumSizeOpt,4310488,10.799161,75.834007,handshake,Success
EXP_DBL_0568,rustls,3,whole-program-visibility,EnumSizeOpt,4310488,10.887915,75.834007,handshake,Success
EXP_DBL_0568,rustls,4,whole-program-visibility,EnumSizeOpt,4310488,10.804591,75.834007,handshake,Success
EXP_DBL_0568,rustls,5,whole-program-visibility,EnumSizeOpt,4310488,10.806788,75.834007,handshake,Success
EXP_DBL_0568,rustls,6,whole-program-visibility,EnumSizeOpt,4310488,10.825000,75.834007,handshake,Success
EXP_DBL_0568,rustls,7,whole-program-visibility,EnumSizeOpt,4310488,10.792055,75.834007,handshake,Success
EXP_DBL_0568,rustls,8,whole-program-visibility,EnumSizeOpt,4310488,10.877594,75.834007,handshake,Success
EXP_DBL_0568,rustls,9,whole-program-visibility,EnumSizeOpt,4310488,10.838116,75.834007,handshake,Success
EXP_DBL_0568,rustls,10,whole-program-visibility,EnumSizeOpt,4310488,10.785036,75.834007,handshake,Success
EXP_DBL_0569,rustls,1,2addr-hack,EnumSizeOpt,4310488,10.800565,74.869774,handshake,Success
EXP_DBL_0569,rustls,2,2addr-hack,EnumSizeOpt,4310488,10.961585,74.869774,handshake,Success
EXP_DBL_0569,rustls,3,2addr-hack,EnumSizeOpt,4310488,10.787823,74.869774,handshake,Success
EXP_DBL_0569,rustls,4,2addr-hack,EnumSizeOpt,4310488,10.807194,74.869774,handshake,Success
EXP_DBL_0569,rustls,5,2addr-hack,EnumSizeOpt,4310488,10.813825,74.869774,handshake,Success
EXP_DBL_0569,rustls,6,2addr-hack,EnumSizeOpt,4310488,10.816650,74.869774,handshake,Success
EXP_DBL_0569,rustls,7,2addr-hack,EnumSizeOpt,4310488,10.978821,74.869774,handshake,Success
EXP_DBL_0569,rustls,8,2addr-hack,EnumSizeOpt,4310488,10.807102,74.869774,handshake,Success
EXP_DBL_0569,rustls,9,2addr-hack,EnumSizeOpt,4310488,10.793542,74.869774,handshake,Success
EXP_DBL_0569,rustls,10,2addr-hack,EnumSizeOpt,4310488,10.811883,74.869774,handshake,Success
EXP_DBL_0570,rustls,1,cgp,EnumSizeOpt,4318392,10.820571,75.803884,handshake,Success
EXP_DBL_0570,rustls,2,cgp,EnumSizeOpt,4318392,10.820980,75.803884,handshake,Success
EXP_DBL_0570,rustls,3,cgp,EnumSizeOpt,4318392,10.838913,75.803884,handshake,Success
EXP_DBL_0570,rustls,4,cgp,EnumSizeOpt,4318392,10.834208,75.803884,handshake,Success
EXP_DBL_0570,rustls,5,cgp,EnumSizeOpt,4318392,10.837543,75.803884,handshake,Success
EXP_DBL_0570,rustls,6,cgp,EnumSizeOpt,4318392,10.935014,75.803884,handshake,Success
EXP_DBL_0570,rustls,7,cgp,EnumSizeOpt,4318392,10.826654,75.803884,handshake,Success
EXP_DBL_0570,rustls,8,cgp,EnumSizeOpt,4318392,10.820264,75.803884,handshake,Success
EXP_DBL_0570,rustls,9,cgp,EnumSizeOpt,4318392,10.846880,75.803884,handshake,Success
EXP_DBL_0570,rustls,10,cgp,EnumSizeOpt,4318392,10.850190,75.803884,handshake,Success
EXP_DBL_0571,rustls,1,cgp-gc-opts,EnumSizeOpt,4310488,10.795860,75.528244,handshake,Success
EXP_DBL_0571,rustls,2,cgp-gc-opts,EnumSizeOpt,4310488,10.813531,75.528244,handshake,Success
EXP_DBL_0571,rustls,3,cgp-gc-opts,EnumSizeOpt,4310488,10.826808,75.528244,handshake,Success
EXP_DBL_0571,rustls,4,cgp-gc-opts,EnumSizeOpt,4310488,10.949054,75.528244,handshake,Success
EXP_DBL_0571,rustls,5,cgp-gc-opts,EnumSizeOpt,4310488,10.795822,75.528244,handshake,Success
EXP_DBL_0571,rustls,6,cgp-gc-opts,EnumSizeOpt,4310488,10.783937,75.528244,handshake,Success
EXP_DBL_0571,rustls,7,cgp-gc-opts,EnumSizeOpt,4310488,10.805670,75.528244,handshake,Success
EXP_DBL_0571,rustls,8,cgp-gc-opts,EnumSizeOpt,4310488,10.801634,75.528244,handshake,Success
EXP_DBL_0571,rustls,9,cgp-gc-opts,EnumSizeOpt,4310488,10.793287,75.528244,handshake,Success
EXP_DBL_0571,rustls,10,cgp-gc-opts,EnumSizeOpt,4310488,10.914633,75.528244,handshake,Success
EXP_DBL_0572,rustls,1,complex-addr-modes,EnumSizeOpt,4310680,10.776363,75.236838,handshake,Success
EXP_DBL_0572,rustls,2,complex-addr-modes,EnumSizeOpt,4310680,10.809257,75.236838,handshake,Success
EXP_DBL_0572,rustls,3,complex-addr-modes,EnumSizeOpt,4310680,10.946791,75.236838,handshake,Success
EXP_DBL_0572,rustls,4,complex-addr-modes,EnumSizeOpt,4310680,10.820830,75.236838,handshake,Success
EXP_DBL_0572,rustls,5,complex-addr-modes,EnumSizeOpt,4310680,10.798641,75.236838,handshake,Success
EXP_DBL_0572,rustls,6,complex-addr-modes,EnumSizeOpt,4310680,10.784268,75.236838,handshake,Success
EXP_DBL_0572,rustls,7,complex-addr-modes,EnumSizeOpt,4310680,10.803458,75.236838,handshake,Success
EXP_DBL_0572,rustls,8,complex-addr-modes,EnumSizeOpt,4310680,10.844761,75.236838,handshake,Success
EXP_DBL_0572,rustls,9,complex-addr-modes,EnumSizeOpt,4310680,10.932368,75.236838,handshake,Success
EXP_DBL_0572,rustls,10,complex-addr-modes,EnumSizeOpt,4310680,10.791960,75.236838,handshake,Success
EXP_DBL_0573,rustls,1,dfa-sched,EnumSizeOpt,4310488,10.808732,75.933062,handshake,Success
EXP_DBL_0573,rustls,2,dfa-sched,EnumSizeOpt,4310488,10.949228,75.933062,handshake,Success
EXP_DBL_0573,rustls,3,dfa-sched,EnumSizeOpt,4310488,10.819410,75.933062,handshake,Success
EXP_DBL_0573,rustls,4,dfa-sched,EnumSizeOpt,4310488,10.796092,75.933062,handshake,Success
EXP_DBL_0573,rustls,5,dfa-sched,EnumSizeOpt,4310488,10.780037,75.933062,handshake,Success
EXP_DBL_0573,rustls,6,dfa-sched,EnumSizeOpt,4310488,10.807935,75.933062,handshake,Success
EXP_DBL_0573,rustls,7,dfa-sched,EnumSizeOpt,4310488,10.928350,75.933062,handshake,Success
EXP_DBL_0573,rustls,8,dfa-sched,EnumSizeOpt,4310488,10.803930,75.933062,handshake,Success
EXP_DBL_0573,rustls,9,dfa-sched,EnumSizeOpt,4310488,10.797809,75.933062,handshake,Success
EXP_DBL_0573,rustls,10,dfa-sched,EnumSizeOpt,4310488,10.787837,75.933062,handshake,Success
EXP_DBL_0574,rustls,1,i2p-p2i-opt,EnumSizeOpt,4310784,10.810585,75.686903,handshake,Success
EXP_DBL_0574,rustls,2,i2p-p2i-opt,EnumSizeOpt,4310784,10.819954,75.686903,handshake,Success
EXP_DBL_0574,rustls,3,i2p-p2i-opt,EnumSizeOpt,4310784,10.797960,75.686903,handshake,Success
EXP_DBL_0574,rustls,4,i2p-p2i-opt,EnumSizeOpt,4310784,10.787399,75.686903,handshake,Success
EXP_DBL_0574,rustls,5,i2p-p2i-opt,EnumSizeOpt,4310784,10.800638,75.686903,handshake,Success
EXP_DBL_0574,rustls,6,i2p-p2i-opt,EnumSizeOpt,4310784,10.921400,75.686903,handshake,Success
EXP_DBL_0574,rustls,7,i2p-p2i-opt,EnumSizeOpt,4310784,10.802170,75.686903,handshake,Success
EXP_DBL_0574,rustls,8,i2p-p2i-opt,EnumSizeOpt,4310784,10.818537,75.686903,handshake,Success
EXP_DBL_0574,rustls,9,i2p-p2i-opt,EnumSizeOpt,4310784,10.787909,75.686903,handshake,Success
EXP_DBL_0574,rustls,10,i2p-p2i-opt,EnumSizeOpt,4310784,10.781266,75.686903,handshake,Success
EXP_DBL_0575,rustls,1,mr-partial-inlining,EnumSizeOpt,4310488,10.801853,78.840024,handshake,Success
EXP_DBL_0575,rustls,2,mr-partial-inlining,EnumSizeOpt,4310488,10.809683,78.840024,handshake,Success
EXP_DBL_0575,rustls,3,mr-partial-inlining,EnumSizeOpt,4310488,10.786678,78.840024,handshake,Success
EXP_DBL_0575,rustls,4,mr-partial-inlining,EnumSizeOpt,4310488,10.954459,78.840024,handshake,Success
EXP_DBL_0575,rustls,5,mr-partial-inlining,EnumSizeOpt,4310488,10.803918,78.840024,handshake,Success
EXP_DBL_0575,rustls,6,mr-partial-inlining,EnumSizeOpt,4310488,10.792927,78.840024,handshake,Success
EXP_DBL_0575,rustls,7,mr-partial-inlining,EnumSizeOpt,4310488,10.809364,78.840024,handshake,Success
EXP_DBL_0575,rustls,8,mr-partial-inlining,EnumSizeOpt,4310488,10.789474,78.840024,handshake,Success
EXP_DBL_0575,rustls,9,mr-partial-inlining,EnumSizeOpt,4310488,10.799331,78.840024,handshake,Success
EXP_DBL_0575,rustls,10,mr-partial-inlining,EnumSizeOpt,4310488,10.934651,78.840024,handshake,Success
EXP_DBL_0576,rustls,1,partial-inlining,EnumSizeOpt,4310488,10.819905,78.296354,handshake,Success
EXP_DBL_0576,rustls,2,partial-inlining,EnumSizeOpt,4310488,10.898727,78.296354,handshake,Success
EXP_DBL_0576,rustls,3,partial-inlining,EnumSizeOpt,4310488,10.865813,78.296354,handshake,Success
EXP_DBL_0576,rustls,4,partial-inlining,EnumSizeOpt,4310488,10.818207,78.296354,handshake,Success
EXP_DBL_0576,rustls,5,partial-inlining,EnumSizeOpt,4310488,10.784251,78.296354,handshake,Success
EXP_DBL_0576,rustls,6,partial-inlining,EnumSizeOpt,4310488,10.791604,78.296354,handshake,Success
EXP_DBL_0576,rustls,7,partial-inlining,EnumSizeOpt,4310488,10.799119,78.296354,handshake,Success
EXP_DBL_0576,rustls,8,partial-inlining,EnumSizeOpt,4310488,10.947513,78.296354,handshake,Success
EXP_DBL_0576,rustls,9,partial-inlining,EnumSizeOpt,4310488,10.806796,78.296354,handshake,Success
EXP_DBL_0576,rustls,10,partial-inlining,EnumSizeOpt,4310488,10.794408,78.296354,handshake,Success
EXP_DBL_0577,rustls,1,partial-libcall-inlining,EnumSizeOpt,4310488,10.958960,76.422362,handshake,Success
EXP_DBL_0577,rustls,2,partial-libcall-inlining,EnumSizeOpt,4310488,10.799378,76.422362,handshake,Success
EXP_DBL_0577,rustls,3,partial-libcall-inlining,EnumSizeOpt,4310488,10.807289,76.422362,handshake,Success
EXP_DBL_0577,rustls,4,partial-libcall-inlining,EnumSizeOpt,4310488,10.807762,76.422362,handshake,Success
EXP_DBL_0577,rustls,5,partial-libcall-inlining,EnumSizeOpt,4310488,10.789838,76.422362,handshake,Success
EXP_DBL_0577,rustls,6,partial-libcall-inlining,EnumSizeOpt,4310488,10.818482,76.422362,handshake,Success
EXP_DBL_0577,rustls,7,partial-libcall-inlining,EnumSizeOpt,4310488,10.907773,76.422362,handshake,Success
EXP_DBL_0577,rustls,8,partial-libcall-inlining,EnumSizeOpt,4310488,10.780986,76.422362,handshake,Success
EXP_DBL_0577,rustls,9,partial-libcall-inlining,EnumSizeOpt,4310488,10.798716,76.422362,handshake,Success
EXP_DBL_0577,rustls,10,partial-libcall-inlining,EnumSizeOpt,4310488,10.782187,76.422362,handshake,Success
EXP_DBL_0578,rustls,1,peephole,EnumSizeOpt,4343640,10.812036,76.492073,handshake,Success
EXP_DBL_0578,rustls,2,peephole,EnumSizeOpt,4343640,10.841427,76.492073,handshake,Success
EXP_DBL_0578,rustls,3,peephole,EnumSizeOpt,4343640,10.824585,76.492073,handshake,Success
EXP_DBL_0578,rustls,4,peephole,EnumSizeOpt,4343640,10.821722,76.492073,handshake,Success
EXP_DBL_0578,rustls,5,peephole,EnumSizeOpt,4343640,10.954129,76.492073,handshake,Success
EXP_DBL_0578,rustls,6,peephole,EnumSizeOpt,4343640,10.837593,76.492073,handshake,Success
EXP_DBL_0578,rustls,7,peephole,EnumSizeOpt,4343640,10.806190,76.492073,handshake,Success
EXP_DBL_0578,rustls,8,peephole,EnumSizeOpt,4343640,10.817937,76.492073,handshake,Success
EXP_DBL_0578,rustls,9,peephole,EnumSizeOpt,4343640,10.829417,76.492073,handshake,Success
EXP_DBL_0578,rustls,10,peephole,EnumSizeOpt,4343640,10.812828,76.492073,handshake,Success
EXP_DBL_0579,rustls,1,post-ra,EnumSizeOpt,4310488,10.809362,76.689912,handshake,Success
EXP_DBL_0579,rustls,2,post-ra,EnumSizeOpt,4310488,10.786783,76.689912,handshake,Success
EXP_DBL_0579,rustls,3,post-ra,EnumSizeOpt,4310488,10.791748,76.689912,handshake,Success
EXP_DBL_0579,rustls,4,post-ra,EnumSizeOpt,4310488,10.916142,76.689912,handshake,Success
EXP_DBL_0579,rustls,5,post-ra,EnumSizeOpt,4310488,10.813325,76.689912,handshake,Success
EXP_DBL_0579,rustls,6,post-ra,EnumSizeOpt,4310488,10.808278,76.689912,handshake,Success
EXP_DBL_0579,rustls,7,post-ra,EnumSizeOpt,4310488,10.810291,76.689912,handshake,Success
EXP_DBL_0579,rustls,8,post-ra,EnumSizeOpt,4310488,10.794794,76.689912,handshake,Success
EXP_DBL_0579,rustls,9,post-ra,EnumSizeOpt,4310488,10.935974,76.689912,handshake,Success
EXP_DBL_0579,rustls,10,post-ra,EnumSizeOpt,4310488,10.808753,76.689912,handshake,Success
EXP_DBL_0580,rustls,1,spill-fusing,EnumSizeOpt,4323992,10.813472,76.342647,handshake,Success
EXP_DBL_0580,rustls,2,spill-fusing,EnumSizeOpt,4323992,10.963339,76.342647,handshake,Success
