ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),NsPerIter,MBps,TotalRuntime(s),CompileTime(s),BenchName,BenchFilter,BenchRepeat,Status
EXP_DBL_0525,hyper,2,ifcvt-simple-false,EnumSizeOpt,173009216,42614305.30,4921,12.849326,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,3,ifcvt-simple-false,EnumSizeOpt,173009216,42921520.00,4886,12.952487,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,4,ifcvt-simple-false,EnumSizeOpt,173009216,42856529.40,4893,12.948432,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,5,ifcvt-simple-false,EnumSizeOpt,173009216,43749451.00,4793,13.300532,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,6,ifcvt-simple-false,EnumSizeOpt,173009216,42809784.60,4898,12.908771,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,7,ifcvt-simple-false,EnumSizeOpt,173009216,42585110.60,4924,12.862479,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,8,ifcvt-simple-false,EnumSizeOpt,173009216,43759563.60,4792,13.208521,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,9,ifcvt-simple-false,EnumSizeOpt,173009216,42706550.00,4910,12.897444,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0525,hyper,10,ifcvt-simple-false,EnumSizeOpt,173009216,43514623.60,4819,13.261737,48.445365,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,1,ifcvt-triangle,EnumSizeOpt,173009216,42621256.60,4920,12.858772,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,2,ifcvt-triangle,EnumSizeOpt,173009216,42775443.10,4902,12.938122,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,3,ifcvt-triangle,EnumSizeOpt,173009216,43142550.00,4860,12.976534,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,4,ifcvt-triangle,EnumSizeOpt,173009216,42861799.70,4892,13.028698,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,5,ifcvt-triangle,EnumSizeOpt,173009216,43123777.00,4863,12.983208,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,6,ifcvt-triangle,EnumSizeOpt,173009216,43887769.50,4778,13.260416,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,7,ifcvt-triangle,EnumSizeOpt,173009216,42674727.00,4914,12.864859,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,8,ifcvt-triangle,EnumSizeOpt,173009216,43694944.10,4799,13.198270,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,9,ifcvt-triangle,EnumSizeOpt,173009216,42824022.90,4897,13.028560,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0526,hyper,10,ifcvt-triangle,EnumSizeOpt,173009216,43756799.80,4792,13.175477,48.447595,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,1,ifcvt-triangle-false,EnumSizeOpt,173009216,42933095.10,4884,13.010888,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,2,ifcvt-triangle-false,EnumSizeOpt,173009216,43213852.40,4852,13.036811,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,3,ifcvt-triangle-false,EnumSizeOpt,173009216,43159273.80,4859,13.139282,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,4,ifcvt-triangle-false,EnumSizeOpt,173009216,42839032.20,4895,12.923583,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,5,ifcvt-triangle-false,EnumSizeOpt,173009216,42787612.10,4901,12.924975,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,6,ifcvt-triangle-false,EnumSizeOpt,173009216,42682007.70,4913,12.879023,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,7,ifcvt-triangle-false,EnumSizeOpt,173009216,42397274.80,4946,12.821938,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,8,ifcvt-triangle-false,EnumSizeOpt,173009216,43732297.50,4795,13.302493,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,9,ifcvt-triangle-false,EnumSizeOpt,173009216,43256470.20,4848,13.068463,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0527,hyper,10,ifcvt-triangle-false,EnumSizeOpt,173009216,42732974.40,4907,12.900574,48.768949,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,1,ifcvt-triangle-rev,EnumSizeOpt,173009216,42158452.40,4974,12.720060,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,2,ifcvt-triangle-rev,EnumSizeOpt,173009216,42242775.60,4964,12.833781,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,3,ifcvt-triangle-rev,EnumSizeOpt,173009216,42049262.90,4987,12.700399,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,4,ifcvt-triangle-rev,EnumSizeOpt,173009216,42096130.00,4981,12.698346,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,5,ifcvt-triangle-rev,EnumSizeOpt,173009216,42103425.00,4980,12.704723,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,6,ifcvt-triangle-rev,EnumSizeOpt,173009216,42067727.90,4985,12.781640,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,7,ifcvt-triangle-rev,EnumSizeOpt,173009216,43320272.70,4841,13.175235,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,8,ifcvt-triangle-rev,EnumSizeOpt,173009216,43263563.80,4847,13.051748,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,9,ifcvt-triangle-rev,EnumSizeOpt,173009216,43202171.50,4854,13.025416,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0528,hyper,10,ifcvt-triangle-rev,EnumSizeOpt,173009216,43240437.60,4849,13.060838,49.024631,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,1,tail-calls,EnumSizeOpt,173009216,43663825.90,4802,13.264473,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,2,tail-calls,EnumSizeOpt,173009216,43713175.60,4797,13.185829,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,3,tail-calls,EnumSizeOpt,173009216,43867886.30,4780,13.229750,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,4,tail-calls,EnumSizeOpt,173009216,42965436.80,4881,12.979560,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,5,tail-calls,EnumSizeOpt,173009216,43467591.70,4824,13.098307,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,6,tail-calls,EnumSizeOpt,173009216,43288317.60,4844,13.137197,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,7,tail-calls,EnumSizeOpt,173009216,43176217.90,4857,13.031039,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,8,tail-calls,EnumSizeOpt,173009216,43143733.80,4860,12.986887,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,9,tail-calls,EnumSizeOpt,173009216,42787777.40,4901,12.927331,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0529,hyper,10,tail-calls,EnumSizeOpt,173009216,42714744.70,4909,12.929923,49.007801,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,1,tail-duplicate,EnumSizeOpt,173008176,43646147.40,4804,13.160540,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,2,tail-duplicate,EnumSizeOpt,173008176,43232785.00,4850,13.037475,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,3,tail-duplicate,EnumSizeOpt,173008176,42835323.30,4895,12.949385,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,4,tail-duplicate,EnumSizeOpt,173008176,42540463.30,4929,12.925568,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,5,tail-duplicate,EnumSizeOpt,173008176,43692634.90,4799,13.281916,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,6,tail-duplicate,EnumSizeOpt,173008176,42882111.00,4890,13.039572,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,7,tail-duplicate,EnumSizeOpt,173008176,42781737.90,4901,12.959137,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,8,tail-duplicate,EnumSizeOpt,173008176,42615667.60,4921,12.860956,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,9,tail-duplicate,EnumSizeOpt,173008176,42603457.20,4922,12.851609,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0530,hyper,10,tail-duplicate,EnumSizeOpt,173008176,42648042.10,4917,13.009440,48.897685,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,1,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43542761.10,4816,13.152013,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,2,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43059963.00,4870,12.987852,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,3,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43673393.00,4801,13.189642,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,4,cgp-ext-ld-promotion,EnumSizeOpt,173009600,42634673.70,4918,12.939160,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,5,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43899392.40,4777,13.230701,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,6,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43804943.80,4787,13.221984,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,7,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43774228.40,4790,13.224094,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,8,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43355753.80,4837,13.098925,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,9,cgp-ext-ld-promotion,EnumSizeOpt,173009600,42851549.50,4893,13.086404,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0531,hyper,10,cgp-ext-ld-promotion,EnumSizeOpt,173009600,43309529.70,4842,13.055677,48.361273,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,1,cgp-store-extract,EnumSizeOpt,173009216,42108196.20,4980,12.776933,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,2,cgp-store-extract,EnumSizeOpt,173009216,42635050.70,4918,12.859829,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,3,cgp-store-extract,EnumSizeOpt,173009216,42654405.00,4916,13.029813,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,4,cgp-store-extract,EnumSizeOpt,173009216,43610664.60,4808,13.183657,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,5,cgp-store-extract,EnumSizeOpt,173009216,43399153.80,4832,13.083064,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,6,cgp-store-extract,EnumSizeOpt,173009216,43725630.80,4796,13.213542,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,7,cgp-store-extract,EnumSizeOpt,173009216,43348840.20,4837,13.111738,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,8,cgp-store-extract,EnumSizeOpt,173009216,43557341.20,4814,13.273033,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,9,cgp-store-extract,EnumSizeOpt,173009216,43609525.90,4808,13.173187,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0532,hyper,10,cgp-store-extract,EnumSizeOpt,173009216,43540787.60,4816,13.128116,48.491437,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,1,memop-opt,EnumSizeOpt,173009216,42802960.30,4899,12.981667,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,2,memop-opt,EnumSizeOpt,173009216,42113853.00,4979,12.827411,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,3,memop-opt,EnumSizeOpt,173009216,42217657.30,4967,12.748790,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,4,memop-opt,EnumSizeOpt,173009216,42056478.80,4986,12.690080,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,5,memop-opt,EnumSizeOpt,173009216,43356210.80,4837,13.094576,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,6,memop-opt,EnumSizeOpt,173009216,43987066.90,4767,13.253481,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,7,memop-opt,EnumSizeOpt,173009216,42891558.80,4889,12.997756,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,8,memop-opt,EnumSizeOpt,173009216,44088512.90,4756,13.321916,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,9,memop-opt,EnumSizeOpt,173009216,42654433.10,4916,12.878869,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0533,hyper,10,memop-opt,EnumSizeOpt,173009216,43569583.70,4813,13.185189,48.745742,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,1,separate-const-offset-from-gep,EnumSizeOpt,173009216,43295947.60,4843,13.143116,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,2,separate-const-offset-from-gep,EnumSizeOpt,173009216,42047389.10,4987,12.710545,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,3,separate-const-offset-from-gep,EnumSizeOpt,173009216,42915912.10,4886,12.995580,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,4,separate-const-offset-from-gep,EnumSizeOpt,173009216,42702265.50,4911,12.930731,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,5,separate-const-offset-from-gep,EnumSizeOpt,173009216,42015455.70,4991,12.757527,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,6,separate-const-offset-from-gep,EnumSizeOpt,173009216,42043359.70,4988,12.800291,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,7,separate-const-offset-from-gep,EnumSizeOpt,173009216,43288528.50,4844,13.012969,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,8,separate-const-offset-from-gep,EnumSizeOpt,173009216,42093469.10,4982,12.722511,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,9,separate-const-offset-from-gep,EnumSizeOpt,173009216,43295512.50,4843,13.077082,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0534,hyper,10,separate-const-offset-from-gep,EnumSizeOpt,173009216,43105137.10,4865,13.013033,48.914088,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,1,adv-copy-opt,EnumSizeOpt,173009248,43140973.50,4861,13.029832,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,2,adv-copy-opt,EnumSizeOpt,173009248,42167971.60,4973,12.781978,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,3,adv-copy-opt,EnumSizeOpt,173009248,41966746.30,4997,12.673429,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,4,adv-copy-opt,EnumSizeOpt,173009248,42898429.00,4888,13.020224,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,5,adv-copy-opt,EnumSizeOpt,173009248,42126695.50,4978,12.804093,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,6,adv-copy-opt,EnumSizeOpt,173009248,43304960.70,4842,13.072048,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,7,adv-copy-opt,EnumSizeOpt,173009248,42687933.20,4912,12.912952,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,8,adv-copy-opt,EnumSizeOpt,173009248,42870981.80,4891,12.949361,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,9,adv-copy-opt,EnumSizeOpt,173009248,43229490.10,4851,13.058112,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0535,hyper,10,adv-copy-opt,EnumSizeOpt,173009248,42847758.90,4894,13.025216,48.980272,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,1,cgp-delete-phis,EnumSizeOpt,173009216,43982413.50,4768,13.258032,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,2,cgp-delete-phis,EnumSizeOpt,173009216,43452276.70,4826,13.108336,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,3,cgp-delete-phis,EnumSizeOpt,173009216,42975258.70,4879,12.967961,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,4,cgp-delete-phis,EnumSizeOpt,173009216,43973193.10,4769,13.331665,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,5,cgp-delete-phis,EnumSizeOpt,173009216,42020894.70,4990,12.692759,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,6,cgp-delete-phis,EnumSizeOpt,173009216,43209424.10,4853,13.047262,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,7,cgp-delete-phis,EnumSizeOpt,173009216,41996603.20,4993,12.674353,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,8,cgp-delete-phis,EnumSizeOpt,173009216,42747465.50,4905,12.866357,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,9,cgp-delete-phis,EnumSizeOpt,173009216,42939762.90,4883,13.109294,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0536,hyper,10,cgp-delete-phis,EnumSizeOpt,173009216,42691965.80,4912,12.892158,48.747571,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,1,cleanups,EnumSizeOpt,173009216,43756046.90,4792,13.237230,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,2,cleanups,EnumSizeOpt,173009216,43566602.00,4813,13.137150,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,3,cleanups,EnumSizeOpt,173009216,43776488.10,4790,13.321503,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,4,cleanups,EnumSizeOpt,173009216,43537212.10,4816,13.130484,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,5,cleanups,EnumSizeOpt,173009216,43605056.60,4809,13.175953,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,6,cleanups,EnumSizeOpt,173009216,43753556.90,4793,13.173015,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,7,cleanups,EnumSizeOpt,173009216,43286346.30,4844,13.084645,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,8,cleanups,EnumSizeOpt,173009216,42135036.10,4977,12.900105,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,9,cleanups,EnumSizeOpt,173009216,43486110.30,4822,13.141094,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0537,hyper,10,cleanups,EnumSizeOpt,173009216,43005636.10,4876,13.018250,48.398397,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,1,constant-hoisting,EnumSizeOpt,173007280,41813022.50,5015,12.639743,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,2,constant-hoisting,EnumSizeOpt,173007280,43039713.90,4872,13.068412,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,3,constant-hoisting,EnumSizeOpt,173007280,43557194.40,4814,13.104126,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,4,constant-hoisting,EnumSizeOpt,173007280,43308455.00,4842,13.064844,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,5,constant-hoisting,EnumSizeOpt,173007280,42445450.80,4940,12.821865,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,6,constant-hoisting,EnumSizeOpt,173007280,43449352.00,4826,13.136041,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,7,constant-hoisting,EnumSizeOpt,173007280,43189057.90,4855,13.132205,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,8,constant-hoisting,EnumSizeOpt,173007280,43350917.30,4837,13.084006,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,9,constant-hoisting,EnumSizeOpt,173007280,43320746.60,4840,13.100274,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0538,hyper,10,constant-hoisting,EnumSizeOpt,173007280,43347070.40,4838,13.064457,48.171297,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,1,copyprop,EnumSizeOpt,173011584,42915792.00,4886,13.061110,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,2,copyprop,EnumSizeOpt,173011584,42803085.10,4899,12.930717,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,3,copyprop,EnumSizeOpt,173011584,43287791.70,4844,13.050654,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,4,copyprop,EnumSizeOpt,173011584,43349027.00,4837,13.089805,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,5,copyprop,EnumSizeOpt,173011584,43005837.10,4876,12.923596,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,6,copyprop,EnumSizeOpt,173011584,43837642.30,4783,13.313094,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,7,copyprop,EnumSizeOpt,173011584,42719945.50,4909,12.895923,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,8,copyprop,EnumSizeOpt,173011584,43758767.60,4792,13.188310,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,9,copyprop,EnumSizeOpt,173011584,43482637.50,4822,13.134696,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0539,hyper,10,copyprop,EnumSizeOpt,173011584,43771130.00,4791,13.200345,48.199486,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,1,demotion,EnumSizeOpt,173009216,42755592.10,4904,12.929510,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,2,demotion,EnumSizeOpt,173009216,42049441.10,4987,12.699569,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,3,demotion,EnumSizeOpt,173009216,43361365.80,4836,13.090298,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,4,demotion,EnumSizeOpt,173009216,42157609.40,4974,12.737801,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,5,demotion,EnumSizeOpt,173009216,43354985.90,4837,13.169529,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,6,demotion,EnumSizeOpt,173009216,42927197.40,4885,12.996749,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,7,demotion,EnumSizeOpt,173009216,43304847.50,4842,13.059013,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,8,demotion,EnumSizeOpt,173009216,43395447.50,4832,13.111962,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,9,demotion,EnumSizeOpt,173009216,43452343.70,4826,13.100231,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
EXP_DBL_0540,hyper,10,demotion,EnumSizeOpt,173009216,42728384.60,4908,13.044375,49.229360,end_to_end,http1_consecutive_x1_both_100mb,1,Success
