ConfigName,Case,Group,RunCount,LLVM_Pass,MIR_Pass,baseline_config,BinarySize(Bytes)_med,BinarySize(Bytes)_delta,BinarySize(Bytes)_delta_pct,TotalRuntime(s)_med,TotalRuntime(s)_delta,TotalRuntime(s)_delta_pct,CompileTime(s)_med,CompileTime(s)_delta,CompileTime(s)_delta_pct,NsPerIter_med,NsPerIter_delta,NsPerIter_delta_pct,MBps_med,MBps_delta,MBps_delta_pct,VectorizeRemarkCount_med,VectorizeRemarkCount_delta,VectorizeRemarkCount_delta_pct,MIR_BBCount_med,MIR_BBCount_delta,MIR_BBCount_delta_pct,MIR_LocalCount_med,MIR_LocalCount_delta,MIR_LocalCount_delta_pct,LLVMIR_Vectorized_med,LLVMIR_Vectorized_delta,LLVMIR_Vectorized_delta_pct,LLVMIR_VectorWidth_med,LLVMIR_VectorWidth_delta,LLVMIR_VectorWidth_delta_pct
EXP_DBL_0888,mir_dependent_case,Matrix,3,cfi-fixup,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.056829,-0.18339000000000016,-4.325012458082948,1.099122,-0.28698100000000015,-20.704161234771163,673624.0,-30473.0,-4.327954813044226,12452.0,539.0,4.524469067405355,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0889,easy_case,Matrix,3,cgdata-for-merging,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.980744,-0.18321099999999957,-4.399927472799288,1.16846,-0.21764300000000003,-15.701791281023128,660803.0,-30392.0,-4.397022547906163,12694.0,558.0,4.5978905735003295,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0889,mir_dependent_case,Matrix,3,cgdata-for-merging,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.156013,-0.084206,-1.9858879930494158,1.16846,-0.21764300000000003,-15.701791281023128,685762.0,-18335.0,-2.6040446131711965,12232.0,319.0,2.677746999076639,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0890,easy_case,Matrix,3,global-outlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.243666,0.07971100000000053,1.9143098328392247,1.112732,-0.27337100000000003,-19.722271721509873,704785.0,13590.0,1.9661600561346655,11902.0,-234.0,-1.9281476598549767,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0890,mir_dependent_case,Matrix,3,global-outlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.096031,-0.14418799999999976,-3.400484739113705,1.112732,-0.27337100000000003,-19.722271721509873,680564.0,-23533.0,-3.342295166717086,12325.0,412.0,3.4584067825065055,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0891,easy_case,Matrix,3,last-run-tracking,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.273529,0.10957400000000028,2.6314885727631614,1.118158,-0.2679450000000001,-19.330814520998807,709939.0,18744.0,2.7118251723464435,11815.0,-321.0,-2.64502307185234,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0891,mir_dependent_case,Matrix,3,last-run-tracking,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.151907,-0.08831200000000017,-2.082722614091399,1.118158,-0.2679450000000001,-19.330814520998807,685951.0,-18146.0,-2.5772017207856304,12229.0,316.0,2.6525644254176113,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0892,easy_case,Matrix,3,layout-fsprofile-loader,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.100845,-0.06311,-1.5156263696413628,1.111492,-0.27461100000000016,-19.81173116283567,679489.0,-11706.0,-1.6935886399641202,12345.0,209.0,1.7221489782465391,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0892,mir_dependent_case,Matrix,3,layout-fsprofile-loader,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.99556,-0.24465899999999996,-5.769961410012077,1.111492,-0.27461100000000016,-19.81173116283567,661321.0,-42776.0,-6.07529928404751,12684.0,771.0,6.471921430370184,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0893,easy_case,Matrix,3,nofree-inference,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.135456,-0.028499000000000052,-0.6844214214610882,1.117734,-0.2683690000000001,-19.361403878355365,686850.0,-4345.0,-0.6286214454676322,12213.0,77.0,0.6344759393539882,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0893,mir_dependent_case,Matrix,3,nofree-inference,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.207907,-0.03231200000000012,-0.7620361118140389,1.117734,-0.2683690000000001,-19.361403878355365,698849.0,-5248.0,-0.7453518478277851,12003.0,90.0,0.7554772097708387,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0894,easy_case,Matrix,3,nounwind-inference,Inline,EXP_000_DEFAULT,493664.0,128.0,0.025935291447837645,4.181563,0.017608000000000068,0.42286720197504707,1.085915,-0.3001880000000001,-21.65697642960156,694635.0,3440.0,0.49768878536447747,12076.0,-60.0,-0.4943968358602505,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0894,mir_dependent_case,Matrix,3,nounwind-inference,Inline,EXP_000_DEFAULT,493664.0,128.0,0.025935291447837645,4.279773,0.03955399999999987,0.9328291769835443,1.085915,-0.3001880000000001,-21.65697642960156,710709.0,6612.0,0.939075155837903,11803.0,-110.0,-0.9233610341643583,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0895,easy_case,Matrix,3,ondemand-mds-loading,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.94749,-0.21646499999999946,-5.198543211922306,1.193746,-0.1923570000000001,-13.877540125084506,655746.0,-35449.0,-5.128653997786442,12792.0,656.0,5.405405405405405,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0895,mir_dependent_case,Matrix,3,ondemand-mds-loading,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.308785,0.06856600000000057,1.6170391199133956,1.193746,-0.1923570000000001,-13.877540125084506,715388.0,11291.0,1.6036142747377136,11725.0,-188.0,-1.578107949299085,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0896,easy_case,Matrix,3,ra-fsprofile-loader,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.248615,0.0846600000000004,2.0331631825992456,1.042799,-0.34330400000000005,-24.76756777815213,705787.0,14592.0,2.111126382569318,11885.0,-251.0,-2.0682267633487146,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0896,mir_dependent_case,Matrix,3,ra-fsprofile-loader,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.03775,-0.2024689999999998,-4.774965632671327,1.042799,-0.34330400000000005,-24.76756777815213,671027.0,-33070.0,-4.696796038045894,12501.0,588.0,4.935784437169478,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0897,easy_case,Matrix,3,sample-loader-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.182141,0.018186000000000035,0.4367482357518282,1.136784,-0.24931900000000007,-17.98704713863256,694485.0,3290.0,0.47598723949102645,12078.0,-58.0,-0.4779169413315755,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0897,mir_dependent_case,Matrix,3,sample-loader-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.076715,-0.16350399999999965,-3.8560272476492288,1.136784,-0.24931900000000007,-17.98704713863256,672770.0,-31327.0,-4.449244919379006,12468.0,555.0,4.658776126920172,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0898,easy_case,Matrix,3,thinlto-funcattrs,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.992586,-0.17136899999999944,-4.115534389780856,1.15692,-0.22918300000000014,-16.53434124303895,663064.0,-28131.0,-4.06990791310701,12651.0,515.0,4.243572841133817,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0898,mir_dependent_case,Matrix,3,thinlto-funcattrs,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.369233,0.12901400000000063,3.042625864371643,1.15692,-0.22918300000000014,-16.53434124303895,725683.0,21586.0,3.0657707673800627,11559.0,-354.0,-2.9715436917652984,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0899,easy_case,Matrix,3,vp,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.24804,0.08408499999999997,2.0193541957105676,1.258319,-0.12778400000000012,-9.21893971804405,705895.0,14700.0,2.126751495598203,11883.0,-253.0,-2.0847066578773896,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0899,mir_dependent_case,Matrix,3,vp,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.19469,-0.04552900000000015,-1.073741710039037,1.258319,-0.12778400000000012,-9.21893971804405,696800.0,-7297.0,-1.0363628874998758,12038.0,125.0,1.049273902459498,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0900,easy_case,Matrix,3,whole-program-visibility,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.184489,0.020534000000000496,0.49313693351634436,2.609948,1.223845,88.29394352367753,695129.0,3934.0,0.5691592097743763,12067.0,-69.0,-0.5685563612392881,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0900,mir_dependent_case,Matrix,3,whole-program-visibility,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.12643,-0.1137889999999997,-2.683564221564964,2.609948,1.223845,88.29394352367753,685532.0,-18565.0,-2.6367105668679174,12236.0,323.0,2.711323763955343,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0901,easy_case,Matrix,3,2addr-hack,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.107135,-0.056819999999999204,-1.364568060894011,2.479437,1.0933339999999998,78.87826517942749,682038.0,-9157.0,-1.324807037087942,12299.0,163.0,1.3431114040870138,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0901,mir_dependent_case,Matrix,3,2addr-hack,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.067521,-0.17269799999999957,-4.072855670898121,2.479437,1.0933339999999998,78.87826517942749,675732.0,-28365.0,-4.0285642461194975,12414.0,501.0,4.205489801057668,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0902,easy_case,Matrix,3,cgp,Inline,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.065208,-0.09874699999999947,-2.3714713535568825,1.12726,-0.25884300000000016,-18.674153363783223,675210.0,-15985.0,-2.3126614052474337,12423.0,287.0,2.364864864864865,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0902,mir_dependent_case,Matrix,3,cgp,Inline,EXP_000_DEFAULT,493552.0,16.0,0.0032419114309797056,4.182858,-0.05736099999999933,-1.352783901020191,1.12726,-0.25884300000000016,-18.674153363783223,695082.0,-9015.0,-1.280363359025816,12068.0,155.0,1.3010996390497775,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0903,easy_case,Matrix,3,cgp-gc-opts,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.045721,-0.11823399999999928,-2.8394639231211505,1.378296,-0.007807000000000119,-0.5632337567987458,671936.0,-19259.0,-2.7863338131786253,12484.0,348.0,2.8675016479894526,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0903,mir_dependent_case,Matrix,3,cgp-gc-opts,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.028397,-0.21182199999999973,-4.9955438622391855,1.378296,-0.007807000000000119,-0.5632337567987458,669291.0,-34806.0,-4.943352975513317,12533.0,620.0,5.20439855619911,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0904,easy_case,Matrix,3,complex-addr-modes,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.493716,0.3297610000000004,7.91941795720656,1.144483,-0.24162000000000017,-17.43160501059446,746618.0,55423.0,8.018431846295185,11235.0,-901.0,-7.424192485168095,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0904,mir_dependent_case,Matrix,3,complex-addr-modes,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.441502,0.2012830000000001,4.746995379248102,1.144483,-0.24162000000000017,-17.43160501059446,735294.0,31197.0,4.430781554246077,11408.0,-505.0,-4.239066565936372,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0905,easy_case,Matrix,3,dfa-sched,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.207243,0.04328800000000044,1.0395885642376166,1.113671,-0.272432,-19.654527838118813,699041.0,7846.0,1.1351355261539797,12000.0,-136.0,-1.1206328279499012,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0905,mir_dependent_case,Matrix,3,dfa-sched,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.374586,0.13436700000000013,3.168869343776822,1.113671,-0.272432,-19.654527838118813,726956.0,22859.0,3.24656971979713,11539.0,-374.0,-3.139427516158818,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0906,easy_case,Matrix,3,i2p-p2i-opt,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.268053,0.10409800000000047,2.4999789863243116,1.121211,-0.2648920000000001,-19.110556719089427,708983.0,17788.0,2.5735139866463155,11831.0,-305.0,-2.51318391562294,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0906,mir_dependent_case,Matrix,3,i2p-p2i-opt,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.982569,-0.25764999999999993,-6.0763370948528825,1.121211,-0.2648920000000001,-19.110556719089427,661645.0,-42452.0,-6.029282897100825,12678.0,765.0,6.421556283052128,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0907,easy_case,Matrix,3,mr-partial-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.094743,-0.06921199999999939,-1.6621697400668207,1.105094,-0.28100900000000006,-20.273313022192436,680303.0,-10892.0,-1.5758215843575258,12330.0,194.0,1.5985497692814765,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0907,mir_dependent_case,Matrix,3,mr-partial-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.429749,0.18953000000000042,4.46981629958265,1.105094,-0.28100900000000006,-20.273313022192436,735588.0,31491.0,4.472537164623624,11403.0,-510.0,-4.281037522034752,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0908,easy_case,Matrix,3,partial-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.238199,0.0742440000000002,1.7830163870647069,1.165769,-0.22033400000000003,-15.89593269764224,699287.0,8092.0,1.1707260613864394,11995.0,-141.0,-1.1618325642715885,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0908,mir_dependent_case,Matrix,3,partial-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.277939,0.0377200000000002,0.8895766940339686,1.165769,-0.22033400000000003,-15.89593269764224,703112.0,-985.0,-0.13989549735334764,11930.0,17.0,0.14270125073449172,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0909,easy_case,Matrix,3,partial-libcall-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.336564,0.17260900000000046,4.145313770201659,1.128943,-0.25716000000000006,-18.552733815596678,720422.0,29227.0,4.228473874955693,11644.0,-492.0,-4.054054054054054,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0909,mir_dependent_case,Matrix,3,partial-libcall-inlining,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.374612,0.1343930000000002,3.1694825196528815,1.128943,-0.25716000000000006,-18.552733815596678,724324.0,20227.0,2.8727575887981343,11581.0,-332.0,-2.7868714849324268,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0910,easy_case,Matrix,3,peephole,Inline,EXP_000_DEFAULT,493728.0,192.0,0.03890293717175647,4.13937,-0.02458499999999919,-0.5904242481006445,1.19133,-0.19477300000000008,-14.0518417462483,687398.0,-3797.0,-0.5493384645432909,12203.0,67.0,0.5520764667106131,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0910,mir_dependent_case,Matrix,3,peephole,Inline,EXP_000_DEFAULT,493728.0,192.0,0.03890293717175647,4.04558,-0.19463899999999956,-4.590305359227898,1.19133,-0.19477300000000008,-14.0518417462483,672101.0,-31996.0,-4.544260236870772,12481.0,568.0,4.767900612775959,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0911,easy_case,Matrix,3,post-ra,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.001547,-0.16240799999999922,-3.900330334981988,1.20358,-0.182523,-13.168069039602395,664540.0,-26655.0,-3.856364701712252,12623.0,487.0,4.012854317732367,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0911,mir_dependent_case,Matrix,3,post-ra,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.01288,-0.22733899999999974,-5.361491941807717,1.20358,-0.182523,-13.168069039602395,666089.0,-38008.0,-5.398119861325925,12593.0,680.0,5.708050029379669,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0912,easy_case,Matrix,3,spill-fusing,Inline,EXP_000_DEFAULT,493632.0,96.0,0.019451468585878234,4.261222,0.09726700000000044,2.335928222086945,1.10588,-0.2802230000000001,-20.21660727954561,707665.0,16470.0,2.3828297369049256,11853.0,-283.0,-2.331905075807515,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0912,mir_dependent_case,Matrix,3,spill-fusing,Inline,EXP_000_DEFAULT,493632.0,96.0,0.019451468585878234,4.231271,-0.008948000000000178,-0.2110268361138936,1.10588,-0.2802230000000001,-20.21660727954561,702826.0,-1271.0,-0.1805149006457917,11935.0,22.0,0.18467220683287164,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0913,easy_case,Matrix,3,strictnode-mutation,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.141674,-0.02228099999999955,-0.5350922380284983,1.11626,-0.26984300000000006,-19.46774518199586,687756.0,-3439.0,-0.49754410839198776,12197.0,61.0,0.5026367831245879,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0913,mir_dependent_case,Matrix,3,strictnode-mutation,Inline,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,3.928963,-0.31125599999999976,-7.34056424915788,1.11626,-0.26984300000000006,-19.46774518199586,652231.0,-51866.0,-7.36631458449617,12861.0,948.0,7.957693276252834,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0914,easy_case,Matrix,3,binop-extract-shuffle,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.108327,-0.05562799999999957,-1.3359414306830784,1.142185,-0.24391800000000008,-17.59739355589015,682408.0,-8787.0,-1.2712765572667626,12292.0,156.0,1.2854317732366514,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0914,mir_dependent_case,Matrix,3,binop-extract-shuffle,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.099338,-0.14088099999999937,-3.32249348441671,1.142185,-0.24391800000000008,-17.59739355589015,666698.0,-37399.0,-5.311626096972434,12582.0,669.0,5.615713925963233,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0915,easy_case,Matrix,3,expand-reductions,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.063067,-0.10088799999999942,-2.4228888160414663,1.066879,-0.3192240000000002,-23.030323143373916,674625.0,-16570.0,-2.397297434153893,12434.0,298.0,2.4555042847725774,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0915,mir_dependent_case,Matrix,3,expand-reductions,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493568.0,32.0,0.006483822861959411,4.341772,0.101553,2.3949942208173685,1.066879,-0.3192240000000002,-23.030323143373916,721305.0,17208.0,2.443981440057265,11629.0,-284.0,-2.3839503063879794,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0916,easy_case,Matrix,3,interleaved-load-combine,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.079617,-0.0843379999999998,-2.0254301499415774,1.06733,-0.3187730000000002,-22.997785878827198,677406.0,-13789.0,-1.9949507736601104,12383.0,247.0,2.0352669742913645,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0916,mir_dependent_case,Matrix,3,interleaved-load-combine,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.239483,-0.0007359999999998479,-0.017357594029927415,1.06733,-0.3187730000000002,-22.997785878827198,675266.0,-28831.0,-4.094748308826767,12422.0,509.0,4.272643330815076,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0917,easy_case,Matrix,3,loop-idiom-vectorize-all,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.377012,0.21305700000000005,5.116697947023925,1.127017,-0.25908600000000015,-18.691684528494644,727276.0,36081.0,5.220089844399916,11534.0,-602.0,-4.9604482531311795,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0917,mir_dependent_case,Matrix,3,loop-idiom-vectorize-all,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.154004,-0.08621500000000015,-2.0332676213186196,1.127017,-0.25908600000000015,-18.691684528494644,690036.0,-14061.0,-1.9970259779547421,12156.0,243.0,2.039788466381264,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0918,easy_case,Matrix,3,loop-idiom-vectorize-bytecmp,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.183295,0.01934000000000058,0.4644622720466619,1.119622,-0.2664810000000002,-19.225194664465782,694868.0,3673.0,0.5313985199545714,12072.0,-64.0,-0.5273566249176005,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0918,mir_dependent_case,Matrix,3,loop-idiom-vectorize-bytecmp,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.405082,0.16486300000000043,3.8880774790170136,1.119622,-0.2664810000000002,-19.225194664465782,731624.0,27527.0,3.9095465539549243,11465.0,-448.0,-3.760597666414841,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0919,easy_case,Matrix,3,promote-alloca-to-vector,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.227055,0.06310000000000038,1.5153862133476559,1.061254,-0.32484900000000017,-23.436137141323563,702273.0,11078.0,1.602731501240605,11944.0,-192.0,-1.5820698747528017,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0919,mir_dependent_case,Matrix,3,promote-alloca-to-vector,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.008046,-0.23217299999999952,-5.4754954873792965,1.061254,-0.32484900000000017,-23.436137141323563,664227.0,-39870.0,-5.6625720603837255,12629.0,716.0,6.010240913288005,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0920,easy_case,Matrix,3,replace-with-vec-lib,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.033344,-0.13061100000000003,-3.1367053678534,1.022616,-0.3634870000000001,-26.223664475150844,669750.0,-21445.0,-3.102597675041052,12524.0,388.0,3.197099538562953,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0920,mir_dependent_case,Matrix,3,replace-with-vec-lib,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.290469,0.05025000000000013,1.1850802989185258,1.022616,-0.3634870000000001,-26.223664475150844,713074.0,8977.0,1.2749663753715752,11763.0,-150.0,-1.2591286829513977,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0921,easy_case,Matrix,3,vector-combine,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,3.984253,-0.1797019999999998,-4.315656629334367,1.048666,-0.337437,-24.3442947602018,661553.0,-29642.0,-4.288514818538907,12680.0,544.0,4.482531311799605,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0921,mir_dependent_case,Matrix,3,vector-combine,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.302176,0.061957000000000484,1.4611745289571243,1.048666,-0.337437,-24.3442947602018,715097.0,11000.0,1.56228474201708,11730.0,-183.0,-1.5361369932007052,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0922,easy_case,Matrix,3,advanced-peeling,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.044881,-0.11907399999999946,-2.8596370517932943,1.185339,-0.20076400000000016,-14.484060708331208,671783.0,-19412.0,-2.8084693899695456,12487.0,351.0,2.8922214897824654,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
EXP_DBL_0922,mir_dependent_case,Matrix,3,advanced-peeling,InstSimplify-after-simplifycfg,EXP_000_DEFAULT,493536.0,0.0,0.0,4.04806,-0.1921589999999993,-4.531817814127037,1.185339,-0.20076400000000016,-14.484060708331208,667437.0,-36660.0,-5.206668967486014,12568.0,655.0,5.49819524888777,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,
