ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,ListPath,Status
EXP_DBL_0819,eza,5,cgp,ImpossiblePredicates,2501344,9.383495,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0819,eza,6,cgp,ImpossiblePredicates,2501344,8.369332,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0819,eza,7,cgp,ImpossiblePredicates,2501344,9.066307,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0819,eza,8,cgp,ImpossiblePredicates,2501344,9.083072,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0819,eza,9,cgp,ImpossiblePredicates,2501344,9.160380,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0819,eza,10,cgp,ImpossiblePredicates,2501344,8.500838,136.934727,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,1,cgp-gc-opts,ImpossiblePredicates,2475680,9.206427,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,2,cgp-gc-opts,ImpossiblePredicates,2475680,9.107537,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,3,cgp-gc-opts,ImpossiblePredicates,2475680,9.037317,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,4,cgp-gc-opts,ImpossiblePredicates,2475680,9.029316,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,5,cgp-gc-opts,ImpossiblePredicates,2475680,9.174766,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,6,cgp-gc-opts,ImpossiblePredicates,2475680,9.026806,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,7,cgp-gc-opts,ImpossiblePredicates,2475680,8.369138,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,8,cgp-gc-opts,ImpossiblePredicates,2475680,8.985704,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,9,cgp-gc-opts,ImpossiblePredicates,2475680,9.408311,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0820,eza,10,cgp-gc-opts,ImpossiblePredicates,2475680,9.306180,137.320754,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,1,complex-addr-modes,ImpossiblePredicates,2475680,9.045523,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,2,complex-addr-modes,ImpossiblePredicates,2475680,9.306428,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,3,complex-addr-modes,ImpossiblePredicates,2475680,8.813043,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,4,complex-addr-modes,ImpossiblePredicates,2475680,8.715094,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,5,complex-addr-modes,ImpossiblePredicates,2475680,9.494694,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,6,complex-addr-modes,ImpossiblePredicates,2475680,9.433353,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,7,complex-addr-modes,ImpossiblePredicates,2475680,9.437953,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,8,complex-addr-modes,ImpossiblePredicates,2475680,9.313800,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,9,complex-addr-modes,ImpossiblePredicates,2475680,9.363134,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0821,eza,10,complex-addr-modes,ImpossiblePredicates,2475680,9.420074,138.247601,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,1,dfa-sched,ImpossiblePredicates,2475680,8.987666,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,2,dfa-sched,ImpossiblePredicates,2475680,9.402081,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,3,dfa-sched,ImpossiblePredicates,2475680,9.390804,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,4,dfa-sched,ImpossiblePredicates,2475680,9.348036,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,5,dfa-sched,ImpossiblePredicates,2475680,9.432087,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,6,dfa-sched,ImpossiblePredicates,2475680,9.262311,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,7,dfa-sched,ImpossiblePredicates,2475680,9.369727,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,8,dfa-sched,ImpossiblePredicates,2475680,9.437332,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,9,dfa-sched,ImpossiblePredicates,2475680,9.215901,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0822,eza,10,dfa-sched,ImpossiblePredicates,2475680,9.259516,136.899186,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,1,i2p-p2i-opt,ImpossiblePredicates,2474848,9.351555,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,2,i2p-p2i-opt,ImpossiblePredicates,2474848,9.231226,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,3,i2p-p2i-opt,ImpossiblePredicates,2474848,9.222398,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,4,i2p-p2i-opt,ImpossiblePredicates,2474848,9.362046,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,5,i2p-p2i-opt,ImpossiblePredicates,2474848,9.179133,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,6,i2p-p2i-opt,ImpossiblePredicates,2474848,9.261447,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,7,i2p-p2i-opt,ImpossiblePredicates,2474848,9.400574,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,8,i2p-p2i-opt,ImpossiblePredicates,2474848,9.342618,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,9,i2p-p2i-opt,ImpossiblePredicates,2474848,9.466615,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0823,eza,10,i2p-p2i-opt,ImpossiblePredicates,2474848,9.074935,137.519878,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,1,mr-partial-inlining,ImpossiblePredicates,2475680,9.479894,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,2,mr-partial-inlining,ImpossiblePredicates,2475680,9.316200,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,3,mr-partial-inlining,ImpossiblePredicates,2475680,9.445864,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,4,mr-partial-inlining,ImpossiblePredicates,2475680,9.297600,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,5,mr-partial-inlining,ImpossiblePredicates,2475680,9.492885,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,6,mr-partial-inlining,ImpossiblePredicates,2475680,9.353423,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,7,mr-partial-inlining,ImpossiblePredicates,2475680,9.312688,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,8,mr-partial-inlining,ImpossiblePredicates,2475680,9.432551,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,9,mr-partial-inlining,ImpossiblePredicates,2475680,9.175056,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0824,eza,10,mr-partial-inlining,ImpossiblePredicates,2475680,9.158145,137.058816,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,1,partial-inlining,ImpossiblePredicates,2475680,9.469624,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,2,partial-inlining,ImpossiblePredicates,2475680,9.309229,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,3,partial-inlining,ImpossiblePredicates,2475680,9.414766,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,4,partial-inlining,ImpossiblePredicates,2475680,9.330597,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,5,partial-inlining,ImpossiblePredicates,2475680,9.220319,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,6,partial-inlining,ImpossiblePredicates,2475680,9.160190,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,7,partial-inlining,ImpossiblePredicates,2475680,8.989124,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,8,partial-inlining,ImpossiblePredicates,2475680,8.906332,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,9,partial-inlining,ImpossiblePredicates,2475680,8.988246,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0825,eza,10,partial-inlining,ImpossiblePredicates,2475680,9.046652,137.099926,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,1,partial-libcall-inlining,ImpossiblePredicates,2475680,9.037723,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,2,partial-libcall-inlining,ImpossiblePredicates,2475680,9.283999,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,3,partial-libcall-inlining,ImpossiblePredicates,2475680,9.297912,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,4,partial-libcall-inlining,ImpossiblePredicates,2475680,9.282120,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,5,partial-libcall-inlining,ImpossiblePredicates,2475680,9.045568,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,6,partial-libcall-inlining,ImpossiblePredicates,2475680,9.006962,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,7,partial-libcall-inlining,ImpossiblePredicates,2475680,9.434660,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,8,partial-libcall-inlining,ImpossiblePredicates,2475680,9.179867,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,9,partial-libcall-inlining,ImpossiblePredicates,2475680,9.376262,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0826,eza,10,partial-libcall-inlining,ImpossiblePredicates,2475680,9.308866,137.587847,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,1,peephole,ImpossiblePredicates,2511584,9.174901,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,2,peephole,ImpossiblePredicates,2511584,8.816196,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,3,peephole,ImpossiblePredicates,2511584,9.367841,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,4,peephole,ImpossiblePredicates,2511584,9.434403,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,5,peephole,ImpossiblePredicates,2511584,9.202944,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,6,peephole,ImpossiblePredicates,2511584,9.235533,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,7,peephole,ImpossiblePredicates,2511584,9.215217,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,8,peephole,ImpossiblePredicates,2511584,9.371316,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,9,peephole,ImpossiblePredicates,2511584,9.176668,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0827,eza,10,peephole,ImpossiblePredicates,2511584,9.266844,137.470375,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,1,post-ra,ImpossiblePredicates,2475680,9.357767,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,2,post-ra,ImpossiblePredicates,2475680,9.388188,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,3,post-ra,ImpossiblePredicates,2475680,9.372387,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,4,post-ra,ImpossiblePredicates,2475680,9.355498,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,5,post-ra,ImpossiblePredicates,2475680,9.410705,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,6,post-ra,ImpossiblePredicates,2475680,9.456316,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,7,post-ra,ImpossiblePredicates,2475680,9.095851,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,8,post-ra,ImpossiblePredicates,2475680,9.270426,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,9,post-ra,ImpossiblePredicates,2475680,9.324963,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0828,eza,10,post-ra,ImpossiblePredicates,2475680,9.286638,137.357236,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,1,spill-fusing,ImpossiblePredicates,2490272,9.378276,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,2,spill-fusing,ImpossiblePredicates,2490272,9.273488,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,3,spill-fusing,ImpossiblePredicates,2490272,9.292634,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,4,spill-fusing,ImpossiblePredicates,2490272,9.007904,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,5,spill-fusing,ImpossiblePredicates,2490272,9.202436,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,6,spill-fusing,ImpossiblePredicates,2490272,9.313152,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,7,spill-fusing,ImpossiblePredicates,2490272,9.401280,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,8,spill-fusing,ImpossiblePredicates,2490272,9.263670,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,9,spill-fusing,ImpossiblePredicates,2490272,9.390660,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0829,eza,10,spill-fusing,ImpossiblePredicates,2490272,9.259762,137.854076,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,1,strictnode-mutation,ImpossiblePredicates,2475680,9.335370,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,2,strictnode-mutation,ImpossiblePredicates,2475680,9.271285,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,3,strictnode-mutation,ImpossiblePredicates,2475680,9.293619,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,4,strictnode-mutation,ImpossiblePredicates,2475680,9.274068,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,5,strictnode-mutation,ImpossiblePredicates,2475680,9.326022,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,6,strictnode-mutation,ImpossiblePredicates,2475680,9.284327,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,7,strictnode-mutation,ImpossiblePredicates,2475680,9.215178,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,8,strictnode-mutation,ImpossiblePredicates,2475680,9.275661,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,9,strictnode-mutation,ImpossiblePredicates,2475680,8.997345,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0830,eza,10,strictnode-mutation,ImpossiblePredicates,2475680,9.208831,136.790733,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,1,binop-extract-shuffle,Inline,2491392,9.387882,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,2,binop-extract-shuffle,Inline,2491392,9.277042,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,3,binop-extract-shuffle,Inline,2491392,9.155850,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,4,binop-extract-shuffle,Inline,2491392,9.127593,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,5,binop-extract-shuffle,Inline,2491392,9.115259,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,6,binop-extract-shuffle,Inline,2491392,8.962504,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,7,binop-extract-shuffle,Inline,2491392,9.006050,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,8,binop-extract-shuffle,Inline,2491392,9.321157,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,9,binop-extract-shuffle,Inline,2491392,9.215609,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0831,eza,10,binop-extract-shuffle,Inline,2491392,9.330453,145.076879,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,1,expand-reductions,Inline,2491424,8.953265,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,2,expand-reductions,Inline,2491424,8.910532,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,3,expand-reductions,Inline,2491424,9.278043,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,4,expand-reductions,Inline,2491424,9.386378,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,5,expand-reductions,Inline,2491424,9.162846,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,6,expand-reductions,Inline,2491424,9.249530,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,7,expand-reductions,Inline,2491424,9.466861,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,8,expand-reductions,Inline,2491424,9.470009,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,9,expand-reductions,Inline,2491424,9.403839,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0832,eza,10,expand-reductions,Inline,2491424,9.069446,144.502163,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,1,interleaved-load-combine,Inline,2491392,9.174822,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,2,interleaved-load-combine,Inline,2491392,9.425375,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,3,interleaved-load-combine,Inline,2491392,9.341053,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,4,interleaved-load-combine,Inline,2491392,9.291958,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,5,interleaved-load-combine,Inline,2491392,9.460767,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,6,interleaved-load-combine,Inline,2491392,9.248096,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,7,interleaved-load-combine,Inline,2491392,9.176605,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,8,interleaved-load-combine,Inline,2491392,9.366929,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,9,interleaved-load-combine,Inline,2491392,9.254410,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0833,eza,10,interleaved-load-combine,Inline,2491392,9.300906,144.144800,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,1,loop-idiom-vectorize-all,Inline,2491392,9.337707,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,2,loop-idiom-vectorize-all,Inline,2491392,9.315866,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,3,loop-idiom-vectorize-all,Inline,2491392,9.308500,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,4,loop-idiom-vectorize-all,Inline,2491392,9.331534,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,5,loop-idiom-vectorize-all,Inline,2491392,9.268213,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,6,loop-idiom-vectorize-all,Inline,2491392,9.201071,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,7,loop-idiom-vectorize-all,Inline,2491392,9.244300,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,8,loop-idiom-vectorize-all,Inline,2491392,9.443868,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,9,loop-idiom-vectorize-all,Inline,2491392,8.979106,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0834,eza,10,loop-idiom-vectorize-all,Inline,2491392,9.024387,144.487991,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,1,loop-idiom-vectorize-bytecmp,Inline,2491392,9.305714,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,2,loop-idiom-vectorize-bytecmp,Inline,2491392,9.268424,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,3,loop-idiom-vectorize-bytecmp,Inline,2491392,9.328873,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,4,loop-idiom-vectorize-bytecmp,Inline,2491392,9.367176,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,5,loop-idiom-vectorize-bytecmp,Inline,2491392,9.162958,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,6,loop-idiom-vectorize-bytecmp,Inline,2491392,8.877203,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,7,loop-idiom-vectorize-bytecmp,Inline,2491392,8.952178,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,8,loop-idiom-vectorize-bytecmp,Inline,2491392,9.195730,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,9,loop-idiom-vectorize-bytecmp,Inline,2491392,8.881686,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0835,eza,10,loop-idiom-vectorize-bytecmp,Inline,2491392,9.166365,143.861340,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,1,promote-alloca-to-vector,Inline,2491392,8.959126,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,2,promote-alloca-to-vector,Inline,2491392,9.079251,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,3,promote-alloca-to-vector,Inline,2491392,8.875957,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,4,promote-alloca-to-vector,Inline,2491392,9.085967,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,5,promote-alloca-to-vector,Inline,2491392,8.932819,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,6,promote-alloca-to-vector,Inline,2491392,9.302868,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,7,promote-alloca-to-vector,Inline,2491392,9.127990,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,8,promote-alloca-to-vector,Inline,2491392,9.255685,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,9,promote-alloca-to-vector,Inline,2491392,9.411099,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0836,eza,10,promote-alloca-to-vector,Inline,2491392,9.146726,145.014474,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,1,replace-with-vec-lib,Inline,2491392,8.960613,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,2,replace-with-vec-lib,Inline,2491392,9.214179,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,3,replace-with-vec-lib,Inline,2491392,8.941661,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,4,replace-with-vec-lib,Inline,2491392,9.258917,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,5,replace-with-vec-lib,Inline,2491392,9.608301,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,6,replace-with-vec-lib,Inline,2491392,9.361111,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,7,replace-with-vec-lib,Inline,2491392,9.075989,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,8,replace-with-vec-lib,Inline,2491392,8.869748,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,9,replace-with-vec-lib,Inline,2491392,9.391771,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0837,eza,10,replace-with-vec-lib,Inline,2491392,9.337900,143.943611,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,1,vector-combine,Inline,2491424,9.143220,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,2,vector-combine,Inline,2491424,9.308374,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,3,vector-combine,Inline,2491424,8.748602,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,4,vector-combine,Inline,2491424,8.853287,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,5,vector-combine,Inline,2491424,9.266599,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,6,vector-combine,Inline,2491424,9.355331,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,7,vector-combine,Inline,2491424,9.334100,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,8,vector-combine,Inline,2491424,9.026489,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,9,vector-combine,Inline,2491424,9.408457,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0838,eza,10,vector-combine,Inline,2491424,9.255555,143.982312,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0839,eza,1,advanced-peeling,Inline,2492160,9.408276,144.150300,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0839,eza,2,advanced-peeling,Inline,2492160,9.265463,144.150300,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0839,eza,3,advanced-peeling,Inline,2492160,9.356030,144.150300,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_0839,eza,4,advanced-peeling,Inline,2492160,9.183300,144.150300,500,1,/root/MIR_LLVM/bat,Success
