ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchArgs,Status
EXP_DBL_0838,quinn,9,vector-combine,Inline,89345392,5.517560,51.521959,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0838,quinn,10,vector-combine,Inline,89345392,5.709106,51.521959,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,1,advanced-peeling,Inline,89204840,5.506790,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,2,advanced-peeling,Inline,89204840,5.695338,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,3,advanced-peeling,Inline,89204840,5.584606,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,4,advanced-peeling,Inline,89204840,5.604337,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,5,advanced-peeling,Inline,89204840,5.579045,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,6,advanced-peeling,Inline,89204840,5.533108,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,7,advanced-peeling,Inline,89204840,5.573298,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,8,advanced-peeling,Inline,89204840,5.556518,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,9,advanced-peeling,Inline,89204840,5.625372,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0839,quinn,10,advanced-peeling,Inline,89204840,5.601677,49.862350,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,1,lftr,Inline,89339320,5.447200,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,2,lftr,Inline,89339320,5.567203,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,3,lftr,Inline,89339320,5.509666,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,4,lftr,Inline,89339320,5.519069,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,5,lftr,Inline,89339320,5.518721,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,6,lftr,Inline,89339320,5.492147,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,7,lftr,Inline,89339320,5.403817,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,8,lftr,Inline,89339320,5.524448,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,9,lftr,Inline,89339320,5.539031,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0840,quinn,10,lftr,Inline,89339320,5.609296,51.523665,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,1,licm-promotion,Inline,89333864,5.603195,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,2,licm-promotion,Inline,89333864,5.590454,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,3,licm-promotion,Inline,89333864,5.475833,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,4,licm-promotion,Inline,89333864,5.513393,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,5,licm-promotion,Inline,89333864,5.572208,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,6,licm-promotion,Inline,89333864,5.639179,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,7,licm-promotion,Inline,89333864,5.468579,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,8,licm-promotion,Inline,89333864,5.568091,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,9,licm-promotion,Inline,89333864,5.566590,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0841,quinn,10,licm-promotion,Inline,89333864,5.476059,49.876454,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,1,loop-level-heuristics,Inline,89339072,5.539121,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,2,loop-level-heuristics,Inline,89339072,5.657689,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,3,loop-level-heuristics,Inline,89339072,5.540541,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,4,loop-level-heuristics,Inline,89339072,5.448203,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,5,loop-level-heuristics,Inline,89339072,5.471669,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,6,loop-level-heuristics,Inline,89339072,5.407445,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,7,loop-level-heuristics,Inline,89339072,5.550101,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,8,loop-level-heuristics,Inline,89339072,5.643403,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,9,loop-level-heuristics,Inline,89339072,5.464708,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0842,quinn,10,loop-level-heuristics,Inline,89339072,5.452364,51.423021,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,1,lsr,Inline,89979584,5.503690,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,2,lsr,Inline,89979584,5.738203,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,3,lsr,Inline,89979584,5.646228,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,4,lsr,Inline,89979584,5.627843,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,5,lsr,Inline,89979584,5.568849,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,6,lsr,Inline,89979584,5.570885,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,7,lsr,Inline,89979584,5.496182,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,8,lsr,Inline,89979584,5.606744,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,9,lsr,Inline,89979584,5.539652,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0843,quinn,10,lsr,Inline,89979584,5.528255,48.530142,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,1,machine-licm,Inline,89397304,5.522503,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,2,machine-licm,Inline,89397304,5.663708,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,3,machine-licm,Inline,89397304,5.577839,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,4,machine-licm,Inline,89397304,5.606440,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,5,machine-licm,Inline,89397304,5.601788,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,6,machine-licm,Inline,89397304,5.691977,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,7,machine-licm,Inline,89397304,5.521541,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,8,machine-licm,Inline,89397304,5.503943,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,9,machine-licm,Inline,89397304,5.533079,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0844,quinn,10,machine-licm,Inline,89397304,5.415926,50.781705,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,1,postra-machine-licm,Inline,89339744,5.537071,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,2,postra-machine-licm,Inline,89339744,5.611176,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,3,postra-machine-licm,Inline,89339744,5.666402,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,4,postra-machine-licm,Inline,89339744,5.707962,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,5,postra-machine-licm,Inline,89339744,5.566449,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,6,postra-machine-licm,Inline,89339744,5.560170,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,7,postra-machine-licm,Inline,89339744,5.588191,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,8,postra-machine-licm,Inline,89339744,5.703073,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,9,postra-machine-licm,Inline,89339744,5.601335,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0845,quinn,10,postra-machine-licm,Inline,89339744,5.607758,50.189759,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,1,preheader-prot,Inline,89352960,5.624327,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,2,preheader-prot,Inline,89352960,5.569688,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,3,preheader-prot,Inline,89352960,5.677119,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,4,preheader-prot,Inline,89352960,5.558779,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,5,preheader-prot,Inline,89352960,5.672104,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,6,preheader-prot,Inline,89352960,5.671128,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,7,preheader-prot,Inline,89352960,5.639933,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,8,preheader-prot,Inline,89352960,5.639342,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,9,preheader-prot,Inline,89352960,5.636444,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0846,quinn,10,preheader-prot,Inline,89352960,5.605909,50.701493,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,1,block-placement,Inline,87027080,5.364200,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,2,block-placement,Inline,87027080,5.581146,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,3,block-placement,Inline,87027080,5.592348,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,4,block-placement,Inline,87027080,5.548551,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,5,block-placement,Inline,87027080,5.519377,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,6,block-placement,Inline,87027080,5.532104,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,7,block-placement,Inline,87027080,5.559287,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,8,block-placement,Inline,87027080,5.606583,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,9,block-placement,Inline,87027080,5.534670,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0847,quinn,10,block-placement,Inline,87027080,5.676700,51.079904,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,1,branch-fold,Inline,89899048,5.610697,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,2,branch-fold,Inline,89899048,5.420665,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,3,branch-fold,Inline,89899048,5.464345,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,4,branch-fold,Inline,89899048,5.568053,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,5,branch-fold,Inline,89899048,5.525733,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,6,branch-fold,Inline,89899048,5.531310,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,7,branch-fold,Inline,89899048,5.479484,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,8,branch-fold,Inline,89899048,5.538015,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,9,branch-fold,Inline,89899048,5.556470,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0848,quinn,10,branch-fold,Inline,89899048,5.619856,50.784719,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,1,cgp-branch-opts,Inline,89338992,5.494899,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,2,cgp-branch-opts,Inline,89338992,5.434258,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,3,cgp-branch-opts,Inline,89338992,5.471154,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,4,cgp-branch-opts,Inline,89338992,5.513801,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,5,cgp-branch-opts,Inline,89338992,5.567828,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,6,cgp-branch-opts,Inline,89338992,5.488833,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,7,cgp-branch-opts,Inline,89338992,5.555218,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,8,cgp-branch-opts,Inline,89338992,5.625603,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,9,cgp-branch-opts,Inline,89338992,5.512561,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0849,quinn,10,cgp-branch-opts,Inline,89338992,5.420383,51.743041,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,1,cgp-select2branch,Inline,89332464,5.725380,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,2,cgp-select2branch,Inline,89332464,5.693585,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,3,cgp-select2branch,Inline,89332464,5.725187,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,4,cgp-select2branch,Inline,89332464,5.626730,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,5,cgp-select2branch,Inline,89332464,5.676466,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,6,cgp-select2branch,Inline,89332464,5.691477,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,7,cgp-select2branch,Inline,89332464,5.701148,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,8,cgp-select2branch,Inline,89332464,5.591233,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,9,cgp-select2branch,Inline,89332464,5.681757,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0850,quinn,10,cgp-select2branch,Inline,89332464,5.647383,51.891464,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,1,chr,Inline,89339072,5.627529,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,2,chr,Inline,89339072,5.622644,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,3,chr,Inline,89339072,5.577947,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,4,chr,Inline,89339072,5.527104,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,5,chr,Inline,89339072,5.560104,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,6,chr,Inline,89339072,5.494964,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,7,chr,Inline,89339072,5.512820,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,8,chr,Inline,89339072,5.592941,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,9,chr,Inline,89339072,5.665482,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0851,quinn,10,chr,Inline,89339072,5.715320,55.045435,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,1,early-ifcvt,Inline,89339072,5.533494,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,2,early-ifcvt,Inline,89339072,5.504704,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,3,early-ifcvt,Inline,89339072,5.542054,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,4,early-ifcvt,Inline,89339072,5.693815,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,5,early-ifcvt,Inline,89339072,5.631787,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,6,early-ifcvt,Inline,89339072,5.529780,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,7,early-ifcvt,Inline,89339072,5.526464,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,8,early-ifcvt,Inline,89339072,5.584262,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,9,early-ifcvt,Inline,89339072,5.679360,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0852,quinn,10,early-ifcvt,Inline,89339072,5.650286,52.845102,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,1,early-taildup,Inline,89378520,5.620234,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,2,early-taildup,Inline,89378520,5.506699,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,3,early-taildup,Inline,89378520,5.477673,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,4,early-taildup,Inline,89378520,5.518607,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,5,early-taildup,Inline,89378520,5.599534,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,6,early-taildup,Inline,89378520,5.547192,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,7,early-taildup,Inline,89378520,5.499416,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,8,early-taildup,Inline,89378520,5.583834,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,9,early-taildup,Inline,89378520,5.459994,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0853,quinn,10,early-taildup,Inline,89378520,5.605335,53.898434,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,1,ifcvt-diamond,Inline,89339072,5.469190,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,2,ifcvt-diamond,Inline,89339072,5.581501,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,3,ifcvt-diamond,Inline,89339072,5.562167,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,4,ifcvt-diamond,Inline,89339072,5.458473,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,5,ifcvt-diamond,Inline,89339072,5.548874,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,6,ifcvt-diamond,Inline,89339072,5.576616,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,7,ifcvt-diamond,Inline,89339072,5.620259,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,8,ifcvt-diamond,Inline,89339072,5.659044,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,9,ifcvt-diamond,Inline,89339072,5.639033,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0854,quinn,10,ifcvt-diamond,Inline,89339072,5.589518,56.812707,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0855,quinn,1,ifcvt-forked-diamond,Inline,89339072,5.614304,50.100304,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0855,quinn,2,ifcvt-forked-diamond,Inline,89339072,5.603839,50.100304,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_DBL_0855,quinn,3,ifcvt-forked-diamond,Inline,89339072,5.654883,50.100304,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
