ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Status
EXP_DBL_0553,serde,7,type-promotion,EnumSizeOpt,627824,11.587200,15.895472,Success
EXP_DBL_0553,serde,8,type-promotion,EnumSizeOpt,627824,11.795300,15.895472,Success
EXP_DBL_0553,serde,9,type-promotion,EnumSizeOpt,627824,11.683900,15.895472,Success
EXP_DBL_0553,serde,10,type-promotion,EnumSizeOpt,627824,11.633400,15.895472,Success
EXP_DBL_0554,serde,1,auto-upgrade-debug-info,EnumSizeOpt,627824,11.627900,15.707013,Success
EXP_DBL_0554,serde,2,auto-upgrade-debug-info,EnumSizeOpt,627824,11.626700,15.707013,Success
EXP_DBL_0554,serde,3,auto-upgrade-debug-info,EnumSizeOpt,627824,11.595600,15.707013,Success
EXP_DBL_0554,serde,4,auto-upgrade-debug-info,EnumSizeOpt,627824,11.718100,15.707013,Success
EXP_DBL_0554,serde,5,auto-upgrade-debug-info,EnumSizeOpt,627824,11.760300,15.707013,Success
EXP_DBL_0554,serde,6,auto-upgrade-debug-info,EnumSizeOpt,627824,11.735200,15.707013,Success
EXP_DBL_0554,serde,7,auto-upgrade-debug-info,EnumSizeOpt,627824,11.588400,15.707013,Success
EXP_DBL_0554,serde,8,auto-upgrade-debug-info,EnumSizeOpt,627824,11.757700,15.707013,Success
EXP_DBL_0554,serde,9,auto-upgrade-debug-info,EnumSizeOpt,627824,11.616900,15.707013,Success
EXP_DBL_0554,serde,10,auto-upgrade-debug-info,EnumSizeOpt,627824,11.696900,15.707013,Success
EXP_DBL_0555,serde,1,bitcode-version-upgrade,EnumSizeOpt,627824,11.612900,15.733881,Success
EXP_DBL_0555,serde,2,bitcode-version-upgrade,EnumSizeOpt,627824,11.719400,15.733881,Success
EXP_DBL_0555,serde,3,bitcode-version-upgrade,EnumSizeOpt,627824,11.630100,15.733881,Success
EXP_DBL_0555,serde,4,bitcode-version-upgrade,EnumSizeOpt,627824,11.692500,15.733881,Success
EXP_DBL_0555,serde,5,bitcode-version-upgrade,EnumSizeOpt,627824,11.708800,15.733881,Success
EXP_DBL_0555,serde,6,bitcode-version-upgrade,EnumSizeOpt,627824,11.666300,15.733881,Success
EXP_DBL_0555,serde,7,bitcode-version-upgrade,EnumSizeOpt,627824,11.774100,15.733881,Success
EXP_DBL_0555,serde,8,bitcode-version-upgrade,EnumSizeOpt,627824,11.627100,15.733881,Success
EXP_DBL_0555,serde,9,bitcode-version-upgrade,EnumSizeOpt,627824,11.617400,15.733881,Success
EXP_DBL_0555,serde,10,bitcode-version-upgrade,EnumSizeOpt,627824,11.599900,15.733881,Success
EXP_DBL_0556,serde,1,cfi-fixup,EnumSizeOpt,627824,11.805400,15.729890,Success
EXP_DBL_0556,serde,2,cfi-fixup,EnumSizeOpt,627824,11.628800,15.729890,Success
EXP_DBL_0556,serde,3,cfi-fixup,EnumSizeOpt,627824,11.627500,15.729890,Success
EXP_DBL_0556,serde,4,cfi-fixup,EnumSizeOpt,627824,11.731000,15.729890,Success
EXP_DBL_0556,serde,5,cfi-fixup,EnumSizeOpt,627824,11.625600,15.729890,Success
EXP_DBL_0556,serde,6,cfi-fixup,EnumSizeOpt,627824,11.678300,15.729890,Success
EXP_DBL_0556,serde,7,cfi-fixup,EnumSizeOpt,627824,11.629700,15.729890,Success
EXP_DBL_0556,serde,8,cfi-fixup,EnumSizeOpt,627824,11.619800,15.729890,Success
EXP_DBL_0556,serde,9,cfi-fixup,EnumSizeOpt,627824,11.708700,15.729890,Success
EXP_DBL_0556,serde,10,cfi-fixup,EnumSizeOpt,627824,11.596400,15.729890,Success
EXP_DBL_0557,serde,1,cgdata-for-merging,EnumSizeOpt,627824,11.770800,15.463771,Success
EXP_DBL_0557,serde,2,cgdata-for-merging,EnumSizeOpt,627824,11.638700,15.463771,Success
EXP_DBL_0557,serde,3,cgdata-for-merging,EnumSizeOpt,627824,11.714200,15.463771,Success
EXP_DBL_0557,serde,4,cgdata-for-merging,EnumSizeOpt,627824,11.625000,15.463771,Success
EXP_DBL_0557,serde,5,cgdata-for-merging,EnumSizeOpt,627824,11.665300,15.463771,Success
EXP_DBL_0557,serde,6,cgdata-for-merging,EnumSizeOpt,627824,11.649500,15.463771,Success
EXP_DBL_0557,serde,7,cgdata-for-merging,EnumSizeOpt,627824,11.627200,15.463771,Success
EXP_DBL_0557,serde,8,cgdata-for-merging,EnumSizeOpt,627824,11.638100,15.463771,Success
EXP_DBL_0557,serde,9,cgdata-for-merging,EnumSizeOpt,627824,11.712000,15.463771,Success
EXP_DBL_0557,serde,10,cgdata-for-merging,EnumSizeOpt,627824,11.755800,15.463771,Success
EXP_DBL_0558,serde,1,global-outlining,EnumSizeOpt,627824,11.679700,15.566377,Success
EXP_DBL_0558,serde,2,global-outlining,EnumSizeOpt,627824,11.629000,15.566377,Success
EXP_DBL_0558,serde,3,global-outlining,EnumSizeOpt,627824,11.658600,15.566377,Success
EXP_DBL_0558,serde,4,global-outlining,EnumSizeOpt,627824,11.630900,15.566377,Success
EXP_DBL_0558,serde,5,global-outlining,EnumSizeOpt,627824,11.601600,15.566377,Success
EXP_DBL_0558,serde,6,global-outlining,EnumSizeOpt,627824,11.739100,15.566377,Success
EXP_DBL_0558,serde,7,global-outlining,EnumSizeOpt,627824,11.655000,15.566377,Success
EXP_DBL_0558,serde,8,global-outlining,EnumSizeOpt,627824,11.592900,15.566377,Success
EXP_DBL_0558,serde,9,global-outlining,EnumSizeOpt,627824,11.803600,15.566377,Success
EXP_DBL_0558,serde,10,global-outlining,EnumSizeOpt,627824,11.613500,15.566377,Success
EXP_DBL_0559,serde,1,last-run-tracking,EnumSizeOpt,627824,11.632500,15.821218,Success
EXP_DBL_0559,serde,2,last-run-tracking,EnumSizeOpt,627824,11.594300,15.821218,Success
EXP_DBL_0559,serde,3,last-run-tracking,EnumSizeOpt,627824,11.828300,15.821218,Success
EXP_DBL_0559,serde,4,last-run-tracking,EnumSizeOpt,627824,11.607300,15.821218,Success
EXP_DBL_0559,serde,5,last-run-tracking,EnumSizeOpt,627824,11.606500,15.821218,Success
EXP_DBL_0559,serde,6,last-run-tracking,EnumSizeOpt,627824,11.644800,15.821218,Success
EXP_DBL_0559,serde,7,last-run-tracking,EnumSizeOpt,627824,11.631800,15.821218,Success
EXP_DBL_0559,serde,8,last-run-tracking,EnumSizeOpt,627824,11.785700,15.821218,Success
EXP_DBL_0559,serde,9,last-run-tracking,EnumSizeOpt,627824,11.615900,15.821218,Success
EXP_DBL_0559,serde,10,last-run-tracking,EnumSizeOpt,627824,11.599000,15.821218,Success
EXP_DBL_0560,serde,1,layout-fsprofile-loader,EnumSizeOpt,627824,11.658100,15.711473,Success
EXP_DBL_0560,serde,2,layout-fsprofile-loader,EnumSizeOpt,627824,11.582000,15.711473,Success
EXP_DBL_0560,serde,3,layout-fsprofile-loader,EnumSizeOpt,627824,11.656900,15.711473,Success
EXP_DBL_0560,serde,4,layout-fsprofile-loader,EnumSizeOpt,627824,11.654800,15.711473,Success
EXP_DBL_0560,serde,5,layout-fsprofile-loader,EnumSizeOpt,627824,11.709600,15.711473,Success
EXP_DBL_0560,serde,6,layout-fsprofile-loader,EnumSizeOpt,627824,11.656200,15.711473,Success
EXP_DBL_0560,serde,7,layout-fsprofile-loader,EnumSizeOpt,627824,11.649900,15.711473,Success
EXP_DBL_0560,serde,8,layout-fsprofile-loader,EnumSizeOpt,627824,11.661500,15.711473,Success
EXP_DBL_0560,serde,9,layout-fsprofile-loader,EnumSizeOpt,627824,11.643900,15.711473,Success
EXP_DBL_0560,serde,10,layout-fsprofile-loader,EnumSizeOpt,627824,11.764300,15.711473,Success
EXP_DBL_0561,serde,1,nofree-inference,EnumSizeOpt,627808,11.897800,15.816920,Success
EXP_DBL_0561,serde,2,nofree-inference,EnumSizeOpt,627808,11.782300,15.816920,Success
EXP_DBL_0561,serde,3,nofree-inference,EnumSizeOpt,627808,11.706400,15.816920,Success
EXP_DBL_0561,serde,4,nofree-inference,EnumSizeOpt,627808,11.623400,15.816920,Success
EXP_DBL_0561,serde,5,nofree-inference,EnumSizeOpt,627808,11.660700,15.816920,Success
EXP_DBL_0561,serde,6,nofree-inference,EnumSizeOpt,627808,11.647700,15.816920,Success
EXP_DBL_0561,serde,7,nofree-inference,EnumSizeOpt,627808,11.670000,15.816920,Success
EXP_DBL_0561,serde,8,nofree-inference,EnumSizeOpt,627808,11.606900,15.816920,Success
EXP_DBL_0561,serde,9,nofree-inference,EnumSizeOpt,627808,11.641900,15.816920,Success
EXP_DBL_0561,serde,10,nofree-inference,EnumSizeOpt,627808,12.196600,15.816920,Success
EXP_DBL_0562,serde,1,nounwind-inference,EnumSizeOpt,630960,11.771900,15.509323,Success
EXP_DBL_0562,serde,2,nounwind-inference,EnumSizeOpt,630960,11.669500,15.509323,Success
EXP_DBL_0562,serde,3,nounwind-inference,EnumSizeOpt,630960,11.652500,15.509323,Success
EXP_DBL_0562,serde,4,nounwind-inference,EnumSizeOpt,630960,11.561800,15.509323,Success
EXP_DBL_0562,serde,5,nounwind-inference,EnumSizeOpt,630960,11.599300,15.509323,Success
EXP_DBL_0562,serde,6,nounwind-inference,EnumSizeOpt,630960,11.621500,15.509323,Success
EXP_DBL_0562,serde,7,nounwind-inference,EnumSizeOpt,630960,11.714800,15.509323,Success
EXP_DBL_0562,serde,8,nounwind-inference,EnumSizeOpt,630960,11.698800,15.509323,Success
EXP_DBL_0562,serde,9,nounwind-inference,EnumSizeOpt,630960,11.722600,15.509323,Success
EXP_DBL_0562,serde,10,nounwind-inference,EnumSizeOpt,630960,11.595300,15.509323,Success
EXP_DBL_0563,serde,1,ondemand-mds-loading,EnumSizeOpt,627824,11.659700,15.787680,Success
EXP_DBL_0563,serde,2,ondemand-mds-loading,EnumSizeOpt,627824,11.688600,15.787680,Success
EXP_DBL_0563,serde,3,ondemand-mds-loading,EnumSizeOpt,627824,11.594600,15.787680,Success
EXP_DBL_0563,serde,4,ondemand-mds-loading,EnumSizeOpt,627824,11.771600,15.787680,Success
EXP_DBL_0563,serde,5,ondemand-mds-loading,EnumSizeOpt,627824,11.606400,15.787680,Success
EXP_DBL_0563,serde,6,ondemand-mds-loading,EnumSizeOpt,627824,11.592000,15.787680,Success
EXP_DBL_0563,serde,7,ondemand-mds-loading,EnumSizeOpt,627824,11.590400,15.787680,Success
EXP_DBL_0563,serde,8,ondemand-mds-loading,EnumSizeOpt,627824,11.607800,15.787680,Success
EXP_DBL_0563,serde,9,ondemand-mds-loading,EnumSizeOpt,627824,11.859500,15.787680,Success
EXP_DBL_0563,serde,10,ondemand-mds-loading,EnumSizeOpt,627824,11.651600,15.787680,Success
EXP_DBL_0564,serde,1,ra-fsprofile-loader,EnumSizeOpt,627824,11.854100,15.671482,Success
EXP_DBL_0564,serde,2,ra-fsprofile-loader,EnumSizeOpt,627824,11.588600,15.671482,Success
EXP_DBL_0564,serde,3,ra-fsprofile-loader,EnumSizeOpt,627824,11.726100,15.671482,Success
EXP_DBL_0564,serde,4,ra-fsprofile-loader,EnumSizeOpt,627824,11.628300,15.671482,Success
EXP_DBL_0564,serde,5,ra-fsprofile-loader,EnumSizeOpt,627824,11.706300,15.671482,Success
EXP_DBL_0564,serde,6,ra-fsprofile-loader,EnumSizeOpt,627824,11.815000,15.671482,Success
EXP_DBL_0564,serde,7,ra-fsprofile-loader,EnumSizeOpt,627824,11.651800,15.671482,Success
EXP_DBL_0564,serde,8,ra-fsprofile-loader,EnumSizeOpt,627824,11.608500,15.671482,Success
EXP_DBL_0564,serde,9,ra-fsprofile-loader,EnumSizeOpt,627824,11.653200,15.671482,Success
EXP_DBL_0564,serde,10,ra-fsprofile-loader,EnumSizeOpt,627824,11.593400,15.671482,Success
EXP_DBL_0565,serde,1,sample-loader-inlining,EnumSizeOpt,627824,11.773600,15.447105,Success
EXP_DBL_0565,serde,2,sample-loader-inlining,EnumSizeOpt,627824,11.691300,15.447105,Success
EXP_DBL_0565,serde,3,sample-loader-inlining,EnumSizeOpt,627824,11.716900,15.447105,Success
EXP_DBL_0565,serde,4,sample-loader-inlining,EnumSizeOpt,627824,11.612600,15.447105,Success
EXP_DBL_0565,serde,5,sample-loader-inlining,EnumSizeOpt,627824,11.703200,15.447105,Success
EXP_DBL_0565,serde,6,sample-loader-inlining,EnumSizeOpt,627824,11.635200,15.447105,Success
EXP_DBL_0565,serde,7,sample-loader-inlining,EnumSizeOpt,627824,11.647500,15.447105,Success
EXP_DBL_0565,serde,8,sample-loader-inlining,EnumSizeOpt,627824,11.697000,15.447105,Success
EXP_DBL_0565,serde,9,sample-loader-inlining,EnumSizeOpt,627824,11.648700,15.447105,Success
EXP_DBL_0565,serde,10,sample-loader-inlining,EnumSizeOpt,627824,11.662300,15.447105,Success
EXP_DBL_0566,serde,1,thinlto-funcattrs,EnumSizeOpt,627824,11.632900,15.952058,Success
EXP_DBL_0566,serde,2,thinlto-funcattrs,EnumSizeOpt,627824,11.582200,15.952058,Success
EXP_DBL_0566,serde,3,thinlto-funcattrs,EnumSizeOpt,627824,11.935700,15.952058,Success
EXP_DBL_0566,serde,4,thinlto-funcattrs,EnumSizeOpt,627824,11.917200,15.952058,Success
EXP_DBL_0566,serde,5,thinlto-funcattrs,EnumSizeOpt,627824,11.689300,15.952058,Success
EXP_DBL_0566,serde,6,thinlto-funcattrs,EnumSizeOpt,627824,11.612900,15.952058,Success
EXP_DBL_0566,serde,7,thinlto-funcattrs,EnumSizeOpt,627824,11.594900,15.952058,Success
EXP_DBL_0566,serde,8,thinlto-funcattrs,EnumSizeOpt,627824,11.736900,15.952058,Success
EXP_DBL_0566,serde,9,thinlto-funcattrs,EnumSizeOpt,627824,11.654900,15.952058,Success
EXP_DBL_0566,serde,10,thinlto-funcattrs,EnumSizeOpt,627824,11.584600,15.952058,Success
EXP_DBL_0567,serde,1,vp,EnumSizeOpt,627824,11.629600,15.888880,Success
EXP_DBL_0567,serde,2,vp,EnumSizeOpt,627824,11.591200,15.888880,Success
EXP_DBL_0567,serde,3,vp,EnumSizeOpt,627824,11.610000,15.888880,Success
EXP_DBL_0567,serde,4,vp,EnumSizeOpt,627824,11.627300,15.888880,Success
EXP_DBL_0567,serde,5,vp,EnumSizeOpt,627824,11.728200,15.888880,Success
EXP_DBL_0567,serde,6,vp,EnumSizeOpt,627824,11.794600,15.888880,Success
EXP_DBL_0567,serde,7,vp,EnumSizeOpt,627824,11.630900,15.888880,Success
EXP_DBL_0567,serde,8,vp,EnumSizeOpt,627824,11.619700,15.888880,Success
EXP_DBL_0567,serde,9,vp,EnumSizeOpt,627824,11.603300,15.888880,Success
EXP_DBL_0567,serde,10,vp,EnumSizeOpt,627824,11.718400,15.888880,Success
EXP_DBL_0568,serde,1,whole-program-visibility,EnumSizeOpt,627824,11.607500,15.587519,Success
EXP_DBL_0568,serde,2,whole-program-visibility,EnumSizeOpt,627824,11.784100,15.587519,Success
EXP_DBL_0568,serde,3,whole-program-visibility,EnumSizeOpt,627824,11.648800,15.587519,Success
EXP_DBL_0568,serde,4,whole-program-visibility,EnumSizeOpt,627824,11.843800,15.587519,Success
EXP_DBL_0568,serde,5,whole-program-visibility,EnumSizeOpt,627824,11.621000,15.587519,Success
EXP_DBL_0568,serde,6,whole-program-visibility,EnumSizeOpt,627824,11.616100,15.587519,Success
EXP_DBL_0568,serde,7,whole-program-visibility,EnumSizeOpt,627824,11.750900,15.587519,Success
EXP_DBL_0568,serde,8,whole-program-visibility,EnumSizeOpt,627824,11.668200,15.587519,Success
EXP_DBL_0568,serde,9,whole-program-visibility,EnumSizeOpt,627824,11.665400,15.587519,Success
EXP_DBL_0568,serde,10,whole-program-visibility,EnumSizeOpt,627824,11.654800,15.587519,Success
EXP_DBL_0569,serde,1,2addr-hack,EnumSizeOpt,627824,11.637400,15.397994,Success
EXP_DBL_0569,serde,2,2addr-hack,EnumSizeOpt,627824,11.628200,15.397994,Success
EXP_DBL_0569,serde,3,2addr-hack,EnumSizeOpt,627824,11.674600,15.397994,Success
EXP_DBL_0569,serde,4,2addr-hack,EnumSizeOpt,627824,11.746100,15.397994,Success
EXP_DBL_0569,serde,5,2addr-hack,EnumSizeOpt,627824,11.691500,15.397994,Success
EXP_DBL_0569,serde,6,2addr-hack,EnumSizeOpt,627824,11.727200,15.397994,Success
EXP_DBL_0569,serde,7,2addr-hack,EnumSizeOpt,627824,11.698300,15.397994,Success
EXP_DBL_0569,serde,8,2addr-hack,EnumSizeOpt,627824,11.634300,15.397994,Success
EXP_DBL_0569,serde,9,2addr-hack,EnumSizeOpt,627824,11.682000,15.397994,Success
EXP_DBL_0569,serde,10,2addr-hack,EnumSizeOpt,627824,11.681100,15.397994,Success
EXP_DBL_0570,serde,1,cgp,EnumSizeOpt,628672,11.968600,15.324608,Success
EXP_DBL_0570,serde,2,cgp,EnumSizeOpt,628672,11.917100,15.324608,Success
EXP_DBL_0570,serde,3,cgp,EnumSizeOpt,628672,11.906600,15.324608,Success
EXP_DBL_0570,serde,4,cgp,EnumSizeOpt,628672,11.832500,15.324608,Success
EXP_DBL_0570,serde,5,cgp,EnumSizeOpt,628672,11.895900,15.324608,Success
EXP_DBL_0570,serde,6,cgp,EnumSizeOpt,628672,11.961500,15.324608,Success
EXP_DBL_0570,serde,7,cgp,EnumSizeOpt,628672,11.861100,15.324608,Success
EXP_DBL_0570,serde,8,cgp,EnumSizeOpt,628672,11.880400,15.324608,Success
EXP_DBL_0570,serde,9,cgp,EnumSizeOpt,628672,11.916400,15.324608,Success
EXP_DBL_0570,serde,10,cgp,EnumSizeOpt,628672,11.931000,15.324608,Success
EXP_DBL_0571,serde,1,cgp-gc-opts,EnumSizeOpt,627824,11.608300,15.611446,Success
EXP_DBL_0571,serde,2,cgp-gc-opts,EnumSizeOpt,627824,11.635000,15.611446,Success
EXP_DBL_0571,serde,3,cgp-gc-opts,EnumSizeOpt,627824,11.776300,15.611446,Success
EXP_DBL_0571,serde,4,cgp-gc-opts,EnumSizeOpt,627824,11.686600,15.611446,Success
EXP_DBL_0571,serde,5,cgp-gc-opts,EnumSizeOpt,627824,11.615200,15.611446,Success
EXP_DBL_0571,serde,6,cgp-gc-opts,EnumSizeOpt,627824,11.714000,15.611446,Success
EXP_DBL_0571,serde,7,cgp-gc-opts,EnumSizeOpt,627824,11.660100,15.611446,Success
EXP_DBL_0571,serde,8,cgp-gc-opts,EnumSizeOpt,627824,11.653700,15.611446,Success
EXP_DBL_0571,serde,9,cgp-gc-opts,EnumSizeOpt,627824,11.651300,15.611446,Success
EXP_DBL_0571,serde,10,cgp-gc-opts,EnumSizeOpt,627824,11.809500,15.611446,Success
EXP_DBL_0572,serde,1,complex-addr-modes,EnumSizeOpt,627824,11.580200,15.719530,Success
EXP_DBL_0572,serde,2,complex-addr-modes,EnumSizeOpt,627824,11.624600,15.719530,Success
EXP_DBL_0572,serde,3,complex-addr-modes,EnumSizeOpt,627824,11.722200,15.719530,Success
EXP_DBL_0572,serde,4,complex-addr-modes,EnumSizeOpt,627824,11.602100,15.719530,Success
EXP_DBL_0572,serde,5,complex-addr-modes,EnumSizeOpt,627824,11.601100,15.719530,Success
EXP_DBL_0572,serde,6,complex-addr-modes,EnumSizeOpt,627824,11.589100,15.719530,Success
EXP_DBL_0572,serde,7,complex-addr-modes,EnumSizeOpt,627824,11.738200,15.719530,Success
EXP_DBL_0572,serde,8,complex-addr-modes,EnumSizeOpt,627824,11.782400,15.719530,Success
EXP_DBL_0572,serde,9,complex-addr-modes,EnumSizeOpt,627824,11.691300,15.719530,Success
EXP_DBL_0572,serde,10,complex-addr-modes,EnumSizeOpt,627824,11.769100,15.719530,Success
EXP_DBL_0573,serde,1,dfa-sched,EnumSizeOpt,627824,11.696300,15.812607,Success
EXP_DBL_0573,serde,2,dfa-sched,EnumSizeOpt,627824,11.591400,15.812607,Success
EXP_DBL_0573,serde,3,dfa-sched,EnumSizeOpt,627824,11.612800,15.812607,Success
EXP_DBL_0573,serde,4,dfa-sched,EnumSizeOpt,627824,11.637600,15.812607,Success
EXP_DBL_0573,serde,5,dfa-sched,EnumSizeOpt,627824,11.749600,15.812607,Success
EXP_DBL_0573,serde,6,dfa-sched,EnumSizeOpt,627824,11.633800,15.812607,Success
EXP_DBL_0573,serde,7,dfa-sched,EnumSizeOpt,627824,11.604000,15.812607,Success
EXP_DBL_0573,serde,8,dfa-sched,EnumSizeOpt,627824,11.613400,15.812607,Success
EXP_DBL_0573,serde,9,dfa-sched,EnumSizeOpt,627824,11.657900,15.812607,Success
EXP_DBL_0573,serde,10,dfa-sched,EnumSizeOpt,627824,11.864000,15.812607,Success
EXP_DBL_0574,serde,1,i2p-p2i-opt,EnumSizeOpt,627776,11.673900,15.406147,Success
EXP_DBL_0574,serde,2,i2p-p2i-opt,EnumSizeOpt,627776,11.671300,15.406147,Success
EXP_DBL_0574,serde,3,i2p-p2i-opt,EnumSizeOpt,627776,11.531400,15.406147,Success
EXP_DBL_0574,serde,4,i2p-p2i-opt,EnumSizeOpt,627776,11.537300,15.406147,Success
EXP_DBL_0574,serde,5,i2p-p2i-opt,EnumSizeOpt,627776,11.521500,15.406147,Success
EXP_DBL_0574,serde,6,i2p-p2i-opt,EnumSizeOpt,627776,11.547800,15.406147,Success
EXP_DBL_0574,serde,7,i2p-p2i-opt,EnumSizeOpt,627776,11.638100,15.406147,Success
EXP_DBL_0574,serde,8,i2p-p2i-opt,EnumSizeOpt,627776,11.560200,15.406147,Success
EXP_DBL_0574,serde,9,i2p-p2i-opt,EnumSizeOpt,627776,11.531000,15.406147,Success
EXP_DBL_0574,serde,10,i2p-p2i-opt,EnumSizeOpt,627776,11.626600,15.406147,Success
EXP_DBL_0575,serde,1,mr-partial-inlining,EnumSizeOpt,627824,11.611900,15.522302,Success
EXP_DBL_0575,serde,2,mr-partial-inlining,EnumSizeOpt,627824,11.601700,15.522302,Success
EXP_DBL_0575,serde,3,mr-partial-inlining,EnumSizeOpt,627824,11.603600,15.522302,Success
EXP_DBL_0575,serde,4,mr-partial-inlining,EnumSizeOpt,627824,11.678800,15.522302,Success
EXP_DBL_0575,serde,5,mr-partial-inlining,EnumSizeOpt,627824,11.687900,15.522302,Success
EXP_DBL_0575,serde,6,mr-partial-inlining,EnumSizeOpt,627824,11.607100,15.522302,Success
EXP_DBL_0575,serde,7,mr-partial-inlining,EnumSizeOpt,627824,11.657400,15.522302,Success
EXP_DBL_0575,serde,8,mr-partial-inlining,EnumSizeOpt,627824,11.649100,15.522302,Success
EXP_DBL_0575,serde,9,mr-partial-inlining,EnumSizeOpt,627824,11.584100,15.522302,Success
EXP_DBL_0575,serde,10,mr-partial-inlining,EnumSizeOpt,627824,11.651000,15.522302,Success
EXP_DBL_0576,serde,1,partial-inlining,EnumSizeOpt,627824,11.705900,15.683596,Success
EXP_DBL_0576,serde,2,partial-inlining,EnumSizeOpt,627824,11.579800,15.683596,Success
EXP_DBL_0576,serde,3,partial-inlining,EnumSizeOpt,627824,11.706300,15.683596,Success
EXP_DBL_0576,serde,4,partial-inlining,EnumSizeOpt,627824,11.663200,15.683596,Success
EXP_DBL_0576,serde,5,partial-inlining,EnumSizeOpt,627824,11.692900,15.683596,Success
EXP_DBL_0576,serde,6,partial-inlining,EnumSizeOpt,627824,11.627800,15.683596,Success
EXP_DBL_0576,serde,7,partial-inlining,EnumSizeOpt,627824,11.608400,15.683596,Success
EXP_DBL_0576,serde,8,partial-inlining,EnumSizeOpt,627824,11.632800,15.683596,Success
EXP_DBL_0576,serde,9,partial-inlining,EnumSizeOpt,627824,11.707500,15.683596,Success
EXP_DBL_0576,serde,10,partial-inlining,EnumSizeOpt,627824,11.593600,15.683596,Success
EXP_DBL_0577,serde,1,partial-libcall-inlining,EnumSizeOpt,627824,11.746000,15.541162,Success
EXP_DBL_0577,serde,2,partial-libcall-inlining,EnumSizeOpt,627824,11.647100,15.541162,Success
EXP_DBL_0577,serde,3,partial-libcall-inlining,EnumSizeOpt,627824,11.637300,15.541162,Success
EXP_DBL_0577,serde,4,partial-libcall-inlining,EnumSizeOpt,627824,11.603800,15.541162,Success
EXP_DBL_0577,serde,5,partial-libcall-inlining,EnumSizeOpt,627824,11.612000,15.541162,Success
EXP_DBL_0577,serde,6,partial-libcall-inlining,EnumSizeOpt,627824,11.795800,15.541162,Success
EXP_DBL_0577,serde,7,partial-libcall-inlining,EnumSizeOpt,627824,11.606400,15.541162,Success
EXP_DBL_0577,serde,8,partial-libcall-inlining,EnumSizeOpt,627824,11.666600,15.541162,Success
EXP_DBL_0577,serde,9,partial-libcall-inlining,EnumSizeOpt,627824,11.584300,15.541162,Success
EXP_DBL_0577,serde,10,partial-libcall-inlining,EnumSizeOpt,627824,11.604700,15.541162,Success
EXP_DBL_0578,serde,1,peephole,EnumSizeOpt,629936,11.589500,15.727486,Success
EXP_DBL_0578,serde,2,peephole,EnumSizeOpt,629936,11.552800,15.727486,Success
EXP_DBL_0578,serde,3,peephole,EnumSizeOpt,629936,11.709500,15.727486,Success
EXP_DBL_0578,serde,4,peephole,EnumSizeOpt,629936,11.573800,15.727486,Success
EXP_DBL_0578,serde,5,peephole,EnumSizeOpt,629936,11.543100,15.727486,Success
EXP_DBL_0578,serde,6,peephole,EnumSizeOpt,629936,11.611700,15.727486,Success
EXP_DBL_0578,serde,7,peephole,EnumSizeOpt,629936,11.620800,15.727486,Success
EXP_DBL_0578,serde,8,peephole,EnumSizeOpt,629936,11.762900,15.727486,Success
EXP_DBL_0578,serde,9,peephole,EnumSizeOpt,629936,11.610500,15.727486,Success
EXP_DBL_0578,serde,10,peephole,EnumSizeOpt,629936,11.551000,15.727486,Success
EXP_DBL_0579,serde,1,post-ra,EnumSizeOpt,627824,11.651000,15.820596,Success
EXP_DBL_0579,serde,2,post-ra,EnumSizeOpt,627824,11.568100,15.820596,Success
EXP_DBL_0579,serde,3,post-ra,EnumSizeOpt,627824,11.771900,15.820596,Success
EXP_DBL_0579,serde,4,post-ra,EnumSizeOpt,627824,11.593700,15.820596,Success
EXP_DBL_0579,serde,5,post-ra,EnumSizeOpt,627824,11.709800,15.820596,Success
EXP_DBL_0579,serde,6,post-ra,EnumSizeOpt,627824,11.641300,15.820596,Success
EXP_DBL_0579,serde,7,post-ra,EnumSizeOpt,627824,11.683100,15.820596,Success
EXP_DBL_0579,serde,8,post-ra,EnumSizeOpt,627824,11.708300,15.820596,Success
EXP_DBL_0579,serde,9,post-ra,EnumSizeOpt,627824,11.658000,15.820596,Success
EXP_DBL_0579,serde,10,post-ra,EnumSizeOpt,627824,11.620500,15.820596,Success
EXP_DBL_0580,serde,1,spill-fusing,EnumSizeOpt,628464,11.578700,16.014168,Success
EXP_DBL_0580,serde,2,spill-fusing,EnumSizeOpt,628464,11.610700,16.014168,Success
EXP_DBL_0580,serde,3,spill-fusing,EnumSizeOpt,628464,11.559800,16.014168,Success
EXP_DBL_0580,serde,4,spill-fusing,EnumSizeOpt,628464,11.483100,16.014168,Success
EXP_DBL_0580,serde,5,spill-fusing,EnumSizeOpt,628464,11.638400,16.014168,Success
EXP_DBL_0580,serde,6,spill-fusing,EnumSizeOpt,628464,11.561900,16.014168,Success
EXP_DBL_0580,serde,7,spill-fusing,EnumSizeOpt,628464,11.576500,16.014168,Success
EXP_DBL_0580,serde,8,spill-fusing,EnumSizeOpt,628464,11.555100,16.014168,Success
EXP_DBL_0580,serde,9,spill-fusing,EnumSizeOpt,628464,11.548100,16.014168,Success
EXP_DBL_0580,serde,10,spill-fusing,EnumSizeOpt,628464,11.663400,16.014168,Success
EXP_DBL_0581,serde,1,strictnode-mutation,EnumSizeOpt,627824,11.652400,15.687319,Success
