ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_1421,mir-dependent,lftr,SingleUseConsts,3,5.028333,12.636625,417144.0,-12.502827635025227,5917.755691964817,-0.003835458816758841,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1521,mir-dependent,ifcvt-simple-false,UnreachableEnumBranching,3,5.028365,12.163882,417160.0,-12.502270808435634,5692.628185285896,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1375,mir-dependent,machine-sink,ScalarReplacementOfAggregates,3,5.029377,11.527763,417704.0,-12.484661167540068,5389.698508017086,0.1304055997698672,9.0,,7.0,,4.0,,2.0,,43.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0339,mir-dependent,replace-with-vec-lib,DestinationPropagation,3,5.030482,11.683074,417160.0,-12.465433249368518,5463.66000123816,0.0,9.0,,7.0,,4.0,,2.0,,45.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1484,mir-dependent,cgp-gc-opts,SingleUseConsts,3,5.030841,12.27474,417160.0,-12.45918635106663,5745.4204744058015,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1497,mir-dependent,interleaved-load-combine,UnreachableEnumBranching,3,5.040258,12.50796,417160.0,-12.295322726250824,5856.483434846587,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0068,mir-dependent,thinlto-funcattrs,CopyProp,3,5.040436,11.58767,417160.0,-12.292225378346266,5418.227145231416,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1492,mir-dependent,post-ra,SingleUseConsts,3,5.042083,11.69853,417160.0,-12.263566209813648,5471.020386782165,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0798,mir-dependent,postra-machine-sink,ImpossiblePredicates,3,5.042459,12.687896,417208.0,-12.257023497386044,5942.171732805051,0.011506376450287625,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1289,mir-dependent,icp,ReferencePropagation,3,5.042754,14.886956,417160.0,-12.251890252263308,6989.398016086557,0.0,9.0,,7.0,,4.0,,2.0,,49.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0630,mir-dependent,non-allocatable-phys-copy-opt,ForceInline,3,5.043529,11.861166,417160.0,-12.238404608296838,5548.470157960655,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1418,mir-dependent,replace-with-vec-lib,SingleUseConsts,3,5.04517,12.906019,417160.0,-12.209849844749787,6046.0452690379025,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1314,mir-dependent,vp,ReferencePropagation,3,5.047765,12.534152,417160.0,-12.164694688500754,5868.956469148384,0.0,9.0,,7.0,,4.0,,2.0,,49.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1500,mir-dependent,promote-alloca-to-vector,UnreachableEnumBranching,3,5.050555,12.636813,417160.0,-12.11614637022146,5917.845220463929,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0782,mir-dependent,memop-opt,ImpossiblePredicates,3,5.052784,12.090449,417160.0,-12.077359918090803,5657.65825828972,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0771,mir-dependent,ifcvt-diamond,ImpossiblePredicates,3,5.056024,12.446384,417160.0,-12.0209812258955,5827.159994094929,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0332,mir-dependent,strictnode-mutation,DeadStoreElimination-initial,3,5.057565,11.514545,417160.0,-11.994166545440866,5383.40389258485,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1442,mir-dependent,tail-calls,SingleUseConsts,3,5.05855,12.88095,417160.0,-11.977026726980256,6034.107024653672,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0212,mir-dependent,machine-dce,DeadStoreElimination-final,3,5.060705,12.857056,417160.0,-11.939527936338013,6022.728333388891,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0952,mir-dependent,cleanups,InstSimplify-after-simplifycfg,3,5.061185,12.424082,417160.0,-11.931175537494266,5816.539437780074,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0334,mir-dependent,expand-reductions,DestinationPropagation,3,5.063034,12.106736,417208.0,-11.899001401114894,5665.414378848415,0.011506376450287625,9.0,,7.0,,4.0,,2.0,,45.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0839,mir-dependent,advanced-peeling,Inline,3,5.065179,12.164451,417128.0,-11.861676618781903,5692.899151860335,-0.007670917633517682,16.0,,8.0,,4.0,,2.0,,19.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_0780,mir-dependent,cgp-ext-ld-promotion,ImpossiblePredicates,3,5.065277,11.860898,417240.0,-11.859971337351293,5548.342532227878,0.019177294083805307,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1209,mir-dependent,machine-sink,MatchBranchSimplification,3,5.069624,12.363336,417704.0,-11.78432992532259,5787.611255827685,0.1304055997698672,12.0,,10.0,,6.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0741,mir-dependent,mr-partial-inlining,GVN,3,5.079362,12.674078,417160.0,-11.614880633780022,5935.59138812033,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0642,mir-dependent,last-run-tracking,ForceInline,3,5.087843,13.074786,417160.0,-11.467304186709516,6126.414716961364,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0485,mir-dependent,whole-program-visibility,EarlyOtherwiseBranch,3,5.09148,12.057841,417160.0,-11.404017364637198,5642.12982584802,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1502,mir-dependent,vector-combine,UnreachableEnumBranching,3,5.09406,12.472141,417192.0,-11.359123220852041,5839.425874688674,0.007670917633517682,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,243.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1305749596990865,0.0
EXP_DBL_1561,mir-dependent,sample-loader-inlining,UnreachableEnumBranching,3,5.095684,17.185909,417160.0,-11.330864271430674,8084.194886398811,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0069,mir-dependent,vp,CopyProp,3,5.09673,11.500043,417160.0,-11.312663002283685,5376.497816552295,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1488,mir-dependent,mr-partial-inlining,SingleUseConsts,3,5.100316,12.193978,417160.0,-11.250263622588497,5706.960364590525,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1451,mir-dependent,constant-hoisting,SingleUseConsts,3,5.102207,12.589511,416824.0,-11.217358651310317,5895.31927862888,-0.08054463515198007,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0788,mir-dependent,copyprop,ImpossiblePredicates,3,5.102651,12.767405,417528.0,-11.209632682379844,5980.035144698056,0.08821555278550886,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0070,mir-dependent,whole-program-visibility,CopyProp,3,5.103296,11.336459,417160.0,-11.198409146433551,5298.596593154879,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0975,mir-dependent,layout-fsprofile-loader,InstSimplify-after-simplifycfg,3,5.10461,12.40055,417160.0,-11.175544454598786,5805.333136497626,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1410,mir-dependent,spill-fusing,ScalarReplacementOfAggregates,3,5.10632,11.985188,419288.0,-11.145789033717934,5607.531346880075,0.5101160226292034,9.0,,7.0,,4.0,,2.0,,43.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1328,mir-dependent,strictnode-mutation,ReferencePropagation,3,5.107833,11.871778,417160.0,-11.119461576529188,5553.523756006267,0.0,9.0,,7.0,,4.0,,2.0,,49.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0983,mir-dependent,whole-program-visibility,InstSimplify-after-simplifycfg,3,5.110271,12.456282,417160.0,-11.077038350735313,5831.873574330083,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1454,mir-dependent,gep-const-evaluation,SingleUseConsts,3,5.11275,12.003426,417160.0,-11.033901690873538,5616.216563724766,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0364,mir-dependent,tail-duplicate,DestinationPropagation,3,5.113836,11.54656,416824.0,-11.015004388489558,5398.649929282009,-0.08054463515198007,9.0,,7.0,,4.0,,2.0,,45.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0965,mir-dependent,preinline,InstSimplify-after-simplifycfg,3,5.115839,12.306842,417160.0,-10.980150524147813,5760.707941844572,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1444,mir-dependent,cgp-ext-ld-promotion,SingleUseConsts,3,5.116392,12.845038,417240.0,-10.970527864646584,6017.005176461624,0.019177294083805307,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_ABL_060_disable-global-outlining,mir-dependent,global-outlining,N/A,3,5.118312,11.892801,417160.0,-10.937118269271584,5563.535232797908,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0633,mir-dependent,preinline,ForceInline,3,5.119486,11.36228,417160.0,-10.916689693766246,5310.892951535557,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0305,mir-dependent,auto-upgrade-debug-info,DeadStoreElimination-initial,3,5.120737,11.701311,417160.0,-10.894921254279733,5472.344741867431,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1536,mir-dependent,demotion,UnreachableEnumBranching,3,5.122699,12.601603,417160.0,-10.8607808240059,5901.0776754972885,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0976,mir-dependent,nofree-inference,InstSimplify-after-simplifycfg,3,5.127612,12.255539,417160.0,-10.775290541673943,5736.276662110872,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1519,mir-dependent,ifcvt-forked-diamond,UnreachableEnumBranching,3,5.13123,12.922611,417160.0,-10.712334335389173,6053.946635299944,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0790,mir-dependent,gep-const-evaluation,ImpossiblePredicates,3,5.134065,12.17834,417160.0,-10.663002979718284,5699.513307839934,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0734,mir-dependent,whole-program-visibility,GVN,3,5.136809,12.618401,417160.0,-10.615255099661503,5909.077142136017,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1534,mir-dependent,constant-hoisting,UnreachableEnumBranching,3,5.137198,11.937697,416824.0,-10.608486176431898,5584.915400330493,-0.08054463515198007,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1018,mir-dependent,early-ifcvt,InstSimplify-before-inline,3,5.138144,12.919904,417160.0,-10.592024990377347,6052.657520155818,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0736,mir-dependent,cgp,GVN,3,5.138937,12.393786,424520.0,-10.578226131454215,5802.1120153912825,1.7643110557100439,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1471,mir-dependent,global-outlining,SingleUseConsts,3,5.142691,12.976876,417160.0,-10.512903412163732,6079.788465110078,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0797,mir-dependent,phi-elim-edge-splitting,ImpossiblePredicates,3,5.146408,12.583159,416184.0,-10.448224523617444,5892.29435827591,-0.23396298782242253,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1545,mir-dependent,postra-machine-sink,UnreachableEnumBranching,3,5.148838,12.297439,417208.0,-10.405940504470967,5756.230088242717,0.011506376450287625,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1218,mir-dependent,auto-upgrade-debug-info,MatchBranchSimplification,3,5.149095,12.440561,417160.0,-10.40146849092337,5824.3869916995645,0.0,12.0,,10.0,,6.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1407,mir-dependent,partial-libcall-inlining,ScalarReplacementOfAggregates,3,5.149756,11.978132,417160.0,-10.389966541682295,5604.171170870855,0.0,9.0,,7.0,,4.0,,2.0,,43.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0739,mir-dependent,dfa-sched,GVN,3,5.150736,12.435872,417160.0,-10.372913727376298,5822.154017591397,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_ABL_061_disable-last-run-tracking,mir-dependent,last-run-tracking,N/A,3,5.151572,11.980655,417160.0,-10.358366632723449,5605.372662377553,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0990,mir-dependent,mr-partial-inlining,InstSimplify-after-simplifycfg,3,5.151868,13.193633,417160.0,-10.353215986769793,6183.011491078104,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1372,mir-dependent,icp,ScalarReplacementOfAggregates,3,5.153971,11.788658,417160.0,-10.31662203933561,5513.940730228726,0.0,9.0,,7.0,,4.0,,2.0,,43.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1481,mir-dependent,whole-program-visibility,SingleUseConsts,3,5.154903,12.012088,417160.0,-10.300404464914003,5620.341541699803,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1409,mir-dependent,post-ra,ScalarReplacementOfAggregates,3,5.16904,11.8397,417160.0,-10.05440891813466,5538.247717737596,0.0,9.0,,7.0,,4.0,,2.0,,43.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1528,mir-dependent,cgp-store-extract,UnreachableEnumBranching,3,5.17091,12.080227,417160.0,-10.02186936430588,5652.790384258224,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1288,mir-dependent,gep-const-evaluation,ReferencePropagation,3,5.171252,12.945046,417160.0,-10.01591828012971,6064.630528265766,0.0,9.0,,7.0,,4.0,,2.0,,49.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0903,mir-dependent,cgp-gc-opts,Inline,3,5.171382,12.445785,417352.0,-10.01365617210952,5826.874741057864,0.0460255058011283,16.0,,8.0,,4.0,,2.0,,19.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_0101,mir-dependent,branch-fold,DataflowConstProp,3,5.172471,11.37089,419032.0,-9.994706667232766,5314.993166308711,0.44874868156103975,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0949,mir-dependent,separate-const-offset-from-gep,InstSimplify-after-simplifycfg,3,5.174884,12.485003,417160.0,-9.952718462212006,5845.550957431104,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1505,mir-dependent,licm-promotion,UnreachableEnumBranching,3,5.175117,12.15434,417240.0,-9.948664068606593,5688.084137740548,0.019177294083805307,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,240.0,,1617.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.12924071082390953,0.0
EXP_DBL_0874,mir-dependent,icp,Inline,3,5.1757,12.898353,417352.0,-9.938519384177624,6042.39460162199,0.0460255058011283,16.0,,8.0,,4.0,,2.0,,19.0,,10.0,,9.0,,0.0,,250.0,,1632.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.13283740701381508,0.0
EXP_DBL_0107,mir-dependent,ifcvt-diamond,DataflowConstProp,3,5.178847,11.253194,417160.0,-9.883758969258293,5258.944516141321,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0740,mir-dependent,i2p-p2i-opt,GVN,3,5.179484,12.571192,417160.0,-9.872674639959389,5886.595488335103,0.0,9.0,,7.0,,4.0,,2.0,,42.0,,10.0,,9.0,,0.0,,246.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.13197424892703863,0.0
EXP_DBL_1005,mir-dependent,advanced-peeling,InstSimplify-before-inline,3,5.181551,13.102251,416936.0,-9.836707122438504,6139.49397349385,-0.05369642343465708,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0409,mir-dependent,mr-partial-inlining,DestinationPropagation,3,5.182024,11.849878,417160.0,-9.828476529411223,5543.094638290578,0.0,9.0,,7.0,,4.0,,2.0,,45.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_ABL_044_disable-icp,mir-dependent,icp,N/A,3,5.182754,11.672323,417160.0,-9.815773922836357,5458.540209249056,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_1531,mir-dependent,adv-copy-opt,UnreachableEnumBranching,3,5.184439,12.40424,417128.0,-9.78645352272861,5807.090371400406,-0.007670917633517682,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0304,mir-dependent,type-promotion,DeadStoreElimination-initial,3,5.186673,11.674957,417160.0,-9.747580066443328,5459.794560667463,0.0,9.0,,7.0,,4.0,,2.0,,41.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
EXP_DBL_0970,mir-dependent,bitcode-version-upgrade,InstSimplify-after-simplifycfg,3,5.187853,12.083071,417160.0,-9.727047085952446,5654.1447409150005,0.0,11.0,,8.0,,4.0,,3.0,,42.0,,10.0,,9.0,,0.0,,247.0,,1618.0,,6.0,,9.0,,8.0,,5.0,,13.0,,0.0,,0.1324396782841823,0.0
