Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_CodeGen_DBL_0224,Double_Disable,CodeGen,-disable-post-ra,Inline,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-Inline,Disable LLVM -disable-post-ra AND MIR Inline
EXP_CodeGen_DBL_0225,Double_Disable,CodeGen,-disable-post-ra,InstSimplify-after-simplifycfg,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-post-ra AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0226,Double_Disable,CodeGen,-disable-post-ra,InstSimplify-before-inline,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-post-ra AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0227,Double_Disable,CodeGen,-disable-post-ra,JumpThreading,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-post-ra AND MIR JumpThreading
EXP_CodeGen_DBL_0228,Double_Disable,CodeGen,-disable-post-ra,MatchBranchSimplification,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-post-ra AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0229,Double_Disable,CodeGen,-disable-post-ra,ReferencePropagation,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-post-ra AND MIR ReferencePropagation
EXP_CodeGen_DBL_0230,Double_Disable,CodeGen,-disable-post-ra,ScalarReplacementOfAggregates,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-post-ra AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0231,Double_Disable,CodeGen,-disable-post-ra,SingleUseConsts,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-post-ra AND MIR SingleUseConsts
EXP_CodeGen_DBL_0232,Double_Disable,CodeGen,-disable-post-ra,UnreachableEnumBranching,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-post-ra AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0233,Double_Disable,CodeGen,-disable-post-ra,UnreachablePropagation,-C llvm-args=-disable-post-ra -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-post-ra AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0234,Double_Disable,CodeGen,-disable-spill-fusing,CopyProp,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-spill-fusing AND MIR CopyProp
EXP_CodeGen_DBL_0235,Double_Disable,CodeGen,-disable-spill-fusing,DataflowConstProp,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-spill-fusing AND MIR DataflowConstProp
EXP_CodeGen_DBL_0236,Double_Disable,CodeGen,-disable-spill-fusing,DeadStoreElimination-final,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-spill-fusing AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0237,Double_Disable,CodeGen,-disable-spill-fusing,DeadStoreElimination-initial,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-spill-fusing AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0238,Double_Disable,CodeGen,-disable-spill-fusing,DestinationPropagation,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-spill-fusing AND MIR DestinationPropagation
EXP_CodeGen_DBL_0239,Double_Disable,CodeGen,-disable-spill-fusing,EarlyOtherwiseBranch,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-spill-fusing AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0240,Double_Disable,CodeGen,-disable-spill-fusing,EnumSizeOpt,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-spill-fusing AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0241,Double_Disable,CodeGen,-disable-spill-fusing,ForceInline,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-spill-fusing AND MIR ForceInline
EXP_CodeGen_DBL_0242,Double_Disable,CodeGen,-disable-spill-fusing,GVN,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-GVN,Disable LLVM -disable-spill-fusing AND MIR GVN
EXP_CodeGen_DBL_0243,Double_Disable,CodeGen,-disable-spill-fusing,ImpossiblePredicates,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-spill-fusing AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0244,Double_Disable,CodeGen,-disable-spill-fusing,Inline,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-Inline,Disable LLVM -disable-spill-fusing AND MIR Inline
EXP_CodeGen_DBL_0245,Double_Disable,CodeGen,-disable-spill-fusing,InstSimplify-after-simplifycfg,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-spill-fusing AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0246,Double_Disable,CodeGen,-disable-spill-fusing,InstSimplify-before-inline,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-spill-fusing AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0247,Double_Disable,CodeGen,-disable-spill-fusing,JumpThreading,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-spill-fusing AND MIR JumpThreading
EXP_CodeGen_DBL_0248,Double_Disable,CodeGen,-disable-spill-fusing,MatchBranchSimplification,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-spill-fusing AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0249,Double_Disable,CodeGen,-disable-spill-fusing,ReferencePropagation,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-spill-fusing AND MIR ReferencePropagation
EXP_CodeGen_DBL_0250,Double_Disable,CodeGen,-disable-spill-fusing,ScalarReplacementOfAggregates,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-spill-fusing AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0251,Double_Disable,CodeGen,-disable-spill-fusing,SingleUseConsts,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-spill-fusing AND MIR SingleUseConsts
EXP_CodeGen_DBL_0252,Double_Disable,CodeGen,-disable-spill-fusing,UnreachableEnumBranching,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-spill-fusing AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0253,Double_Disable,CodeGen,-disable-spill-fusing,UnreachablePropagation,-C llvm-args=-disable-spill-fusing -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-spill-fusing AND MIR UnreachablePropagation
EXP_CodeGen_DBL_0254,Double_Disable,CodeGen,-disable-strictnode-mutation,CopyProp,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-strictnode-mutation AND MIR CopyProp
EXP_CodeGen_DBL_0255,Double_Disable,CodeGen,-disable-strictnode-mutation,DataflowConstProp,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-strictnode-mutation AND MIR DataflowConstProp
EXP_CodeGen_DBL_0256,Double_Disable,CodeGen,-disable-strictnode-mutation,DeadStoreElimination-final,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-strictnode-mutation AND MIR DeadStoreElimination-final
EXP_CodeGen_DBL_0257,Double_Disable,CodeGen,-disable-strictnode-mutation,DeadStoreElimination-initial,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-strictnode-mutation AND MIR DeadStoreElimination-initial
EXP_CodeGen_DBL_0258,Double_Disable,CodeGen,-disable-strictnode-mutation,DestinationPropagation,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-strictnode-mutation AND MIR DestinationPropagation
EXP_CodeGen_DBL_0259,Double_Disable,CodeGen,-disable-strictnode-mutation,EarlyOtherwiseBranch,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-strictnode-mutation AND MIR EarlyOtherwiseBranch
EXP_CodeGen_DBL_0260,Double_Disable,CodeGen,-disable-strictnode-mutation,EnumSizeOpt,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-strictnode-mutation AND MIR EnumSizeOpt
EXP_CodeGen_DBL_0261,Double_Disable,CodeGen,-disable-strictnode-mutation,ForceInline,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-strictnode-mutation AND MIR ForceInline
EXP_CodeGen_DBL_0262,Double_Disable,CodeGen,-disable-strictnode-mutation,GVN,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-GVN,Disable LLVM -disable-strictnode-mutation AND MIR GVN
EXP_CodeGen_DBL_0263,Double_Disable,CodeGen,-disable-strictnode-mutation,ImpossiblePredicates,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-strictnode-mutation AND MIR ImpossiblePredicates
EXP_CodeGen_DBL_0264,Double_Disable,CodeGen,-disable-strictnode-mutation,Inline,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-Inline,Disable LLVM -disable-strictnode-mutation AND MIR Inline
EXP_CodeGen_DBL_0265,Double_Disable,CodeGen,-disable-strictnode-mutation,InstSimplify-after-simplifycfg,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-strictnode-mutation AND MIR InstSimplify-after-simplifycfg
EXP_CodeGen_DBL_0266,Double_Disable,CodeGen,-disable-strictnode-mutation,InstSimplify-before-inline,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-strictnode-mutation AND MIR InstSimplify-before-inline
EXP_CodeGen_DBL_0267,Double_Disable,CodeGen,-disable-strictnode-mutation,JumpThreading,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-strictnode-mutation AND MIR JumpThreading
EXP_CodeGen_DBL_0268,Double_Disable,CodeGen,-disable-strictnode-mutation,MatchBranchSimplification,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-strictnode-mutation AND MIR MatchBranchSimplification
EXP_CodeGen_DBL_0269,Double_Disable,CodeGen,-disable-strictnode-mutation,ReferencePropagation,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-strictnode-mutation AND MIR ReferencePropagation
EXP_CodeGen_DBL_0270,Double_Disable,CodeGen,-disable-strictnode-mutation,ScalarReplacementOfAggregates,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-strictnode-mutation AND MIR ScalarReplacementOfAggregates
EXP_CodeGen_DBL_0271,Double_Disable,CodeGen,-disable-strictnode-mutation,SingleUseConsts,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-strictnode-mutation AND MIR SingleUseConsts
EXP_CodeGen_DBL_0272,Double_Disable,CodeGen,-disable-strictnode-mutation,UnreachableEnumBranching,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-strictnode-mutation AND MIR UnreachableEnumBranching
EXP_CodeGen_DBL_0273,Double_Disable,CodeGen,-disable-strictnode-mutation,UnreachablePropagation,-C llvm-args=-disable-strictnode-mutation -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-strictnode-mutation AND MIR UnreachablePropagation
